0,0.257289,0
0,0.012598999999999999,0
1,0.011999,0
1,0.011699,0
3,0.019698999999999998,0
6,0.0117,0
11,0.012499999999999999,0
14,0.009999,0
16,0.010499,0
17,0.009498999999999999,0
20,0.0101,0
29,0.010298999999999999,0
30,0.009299,0
37,0.011699,0
43,0.0116,0
44,0.0104,0
44,0.0089,0
47,0.009899,0
52,0.010699,0
62,0.012098999999999999,0
62,0.009498999999999999,0
66,0.033597999999999996,0
77,0.012199999999999999,0
78,0.009999,0
80,0.009799,0
81,0.009198999999999999,0
84,0.0107,0
85,0.0104,0
86,0.009198999999999999,0
87,0.009299,0
88,0.009,0
89,0.0094,0
92,0.01,0
100,0.011198999999999999,0
104,0.011,0
105,0.0106,0
107,0.009299,0
108,0.022,0
111,0.0096,0
117,0.009899999999999999,0
118,0.0097,0
125,0.011399999999999999,0
129,0.0116,0
130,0.009498999999999999,0
134,0.009999,0
135,0.01,0
137,0.0091,0
142,0.01,0
143,0.0091,0
146,0.009,0
160,0.011198999999999999,0
163,0.0096,0
169,0.010898999999999999,0
170,0.009599,0
175,0.010799999999999999,0
175,0.009599,0
177,0.0097,0
180,0.009498999999999999,0
181,0.008799999999999999,0
181,0.0081,0
190,0.010499999999999999,0
194,0.009099,0
200,0.0098,0
203,0.012399,0
206,0.0093,0
207,0.008598999999999999,0
210,0.008999,0
211,0.0083,0
212,0.0086,0
215,0.0089,0
216,0.0089,0
219,0.008499999999999999,0
226,0.009899,0
230,0.008999,0
230,0.008199999999999999,0
231,0.008199999999999999,0
236,0.0093,0
243,0.010499999999999999,0
245,0.0089,0
246,0.0078,0
247,0.008,0
247,0.007999,0
250,0.0083,0
251,0.0078,0
252,0.0078,0
253,0.018799,0
260,0.010298999999999999,0
261,0.008799999999999999,0
265,0.0101,0
266,0.009799,0
269,0.008898999999999999,0
272,0.008699,0
275,0.010199,0
276,0.0081,0
276,0.007599,0
278,0.0081,0
281,0.027698999999999998,0
282,0.008,0
283,0.008199999999999999,0
285,0.0084,0
290,0.0096,0
290,0.008199,0
291,0.008499999999999999,0
294,0.0089,0
298,0.008598999999999999,0
302,0.0086,0
303,0.008298999999999999,0
303,0.0076,0
308,0.0086,0
309,0.008099,0
311,0.008999,0
315,0.009399,0
318,0.0092,0
319,0.009099,0
320,0.0093,0
320,0.0092,0
322,0.008799,0
324,0.008898999999999999,0
325,0.0095,0
328,0.010598999999999999,0
329,0.008799,0
330,0.0086,0
336,0.010598999999999999,0
338,0.0093,0
342,0.0091,0
344,0.0095,0
348,0.0083,0
352,0.030598999999999998,0
353,0.008898999999999999,0
355,0.008799999999999999,0
356,0.0078,0
359,0.0078,0
363,0.008,0
366,0.008199999999999999,0
369,0.0089,0
371,0.008898999999999999,0
376,0.0096,0
380,0.0094,0
381,0.0084,0
382,0.0084,0
382,0.0076,0
383,0.007999,0
386,0.008799999999999999,0
389,0.008699,0
391,0.007599,0
393,0.007599,0
396,0.007899999999999999,0
397,0.007299,0
398,0.007299,0
398,0.006699,0
401,0.0073,0
402,0.007499,0
408,0.008699,0
412,0.008199,0
413,0.007698999999999999,0
413,0.006499,0
415,0.007999,0
417,0.0073,0
418,0.0073,0
419,0.007398999999999999,0
421,0.007999,0
423,0.007899999999999999,0
424,0.0073999999999999995,0
425,0.0072,0
428,0.0076,0
436,0.0089,0
442,0.0091,0
443,0.008199,0
445,0.008598999999999999,0
446,0.0073999999999999995,0
448,0.007098999999999999,0
449,0.0076,0
450,0.0075,0
451,0.0075,0
453,0.0073,0
459,0.008699,0
459,0.0065,0
460,0.0072,0
462,0.0072,0
464,0.007899999999999999,0
468,0.008,0
469,0.007199,0
471,0.007599,0
471,0.006699999999999999,0
472,0.007899,0
478,0.010199,0
478,0.006899,0
481,0.008399,0
489,0.0093,0
493,0.008499,0
495,0.007698999999999999,0
496,0.007398999999999999,0
0,0.23809,0
0,0.011,0
1,0.009699,0
1,0.009799,0
3,0.010799999999999999,0
6,0.0106,0
11,0.011399999999999999,0
14,0.011,0
16,0.010499999999999999,0
17,0.010199,0
20,0.009899,0
29,0.0112,0
30,0.01,0
37,0.0103,0
43,0.010298999999999999,0
44,0.0098,0
44,0.008999,0
47,0.009498999999999999,0
52,0.009799,0
62,0.0104,0
62,0.008799999999999999,0
66,0.010298999999999999,0
77,0.011198999999999999,0
78,0.01,0
80,0.0095,0
81,0.009,0
84,0.009299,0
85,0.0089,0
86,0.0098,0
87,0.010199,0
88,0.009399,0
89,0.0091,0
92,0.0095,0
100,0.011099,0
104,0.010799999999999999,0
105,0.01,0
107,0.0094,0
108,0.0089,0
111,0.0093,0
117,0.011099,0
118,0.0092,0
125,0.010699,0
129,0.011798999999999999,0
130,0.0096,0
134,0.009799,0
135,0.009399,0
137,0.0091,0
142,0.009899,0
143,0.0094,0
146,0.0095,0
160,0.011399999999999999,0
163,0.009699,0
169,0.010499999999999999,0
170,0.0094,0
175,0.0113,0
175,0.009299,0
177,0.009799,0
180,0.0097,0
181,0.016798999999999998,0
181,0.008399,0
190,0.013,0
194,0.011099999999999999,0
200,0.0097,0
203,0.012499999999999999,0
206,0.0107,0
207,0.009899,0
210,0.010199999999999999,0
211,0.009299,0
212,0.009,0
215,0.0089,0
216,0.0089,0
219,0.008598999999999999,0
226,0.012499999999999999,0
230,0.010298999999999999,0
230,0.007999,0
231,0.008598999999999999,0
236,0.011599,0
243,0.011,0
245,0.009498999999999999,0
246,0.0084,0
247,0.0083,0
247,0.007699999999999999,0
250,0.0092,0
251,0.0089,0
252,0.008499999999999999,0
253,0.028699,0
260,0.010099,0
261,0.0092,0
265,0.0095,0
266,0.009899999999999999,0
269,0.0094,0
272,0.0094,0
275,0.008699,0
276,0.0081,0
276,0.0068,0
278,0.008199999999999999,0
281,0.0096,0
282,0.0083,0
283,0.008199999999999999,0
285,0.0101,0
290,0.009899,0
290,0.007499,0
291,0.0087,0
294,0.009899999999999999,0
298,0.008999,0
302,0.011,0
303,0.0086,0
303,0.0076,0
308,0.009,0
309,0.0081,0
311,0.0084,0
315,0.0095,0
318,0.008999,0
319,0.008199,0
320,0.008298999999999999,0
320,0.008799999999999999,0
322,0.009,0
324,0.0086,0
325,0.008099,0
328,0.008699,0
329,0.0081,0
330,0.0081,0
336,0.009198999999999999,0
338,0.0097,0
342,0.009299,0
344,0.010199,0
348,0.0091,0
352,0.033999,0
353,0.008499999999999999,0
355,0.009,0
356,0.008499999999999999,0
359,0.0091,0
363,0.0096,0
366,0.0098,0
369,0.009099,0
371,0.008898999999999999,0
376,0.009,0
380,0.008699,0
381,0.0081,0
382,0.007698999999999999,0
382,0.0068,0
383,0.007899,0
386,0.0081,0
389,0.0083,0
391,0.008499,0
393,0.0084,0
396,0.0086,0
397,0.0081,0
398,0.0076,0
398,0.007398999999999999,0
401,0.008399,0
402,0.008,0
408,0.0094,0
412,0.0089,0
413,0.0084,0
413,0.0070999999999999995,0
415,0.007698999999999999,0
417,0.008499999999999999,0
418,0.0077989999999999995,0
419,0.007698999999999999,0
421,0.0081,0
423,0.008199999999999999,0
424,0.0076,0
425,0.008499,0
428,0.008598999999999999,0
436,0.0087,0
442,0.0094,0
443,0.008199,0
445,0.0076,0
446,0.0075,0
448,0.0083,0
449,0.008199999999999999,0
450,0.008598999999999999,0
451,0.008199,0
453,0.0083,0
459,0.0091,0
459,0.0068,0
460,0.007698999999999999,0
462,0.007599,0
464,0.0078,0
468,0.008199999999999999,0
469,0.007499,0
471,0.0076,0
471,0.0067989999999999995,0
472,0.0078,0
478,0.100296,0
478,0.0075,0
481,0.007999,0
489,0.0087,0
493,0.0083,0
495,0.0076,0
496,0.0083,0
0,0.24758899999999998,0
0,0.019899,0
1,0.010898999999999999,0
1,0.018598999999999997,0
3,0.010898999999999999,0
6,0.012199,0
11,0.013999,0
14,0.012098999999999999,0
16,0.0109,0
17,0.010399,0
20,0.039198,0
29,0.011198999999999999,0
30,0.010499999999999999,0
37,0.010099,0
43,0.010399,0
44,0.009999,0
44,0.0087,0
47,0.008999,0
52,0.010399,0
62,0.011399999999999999,0
62,0.0096,0
66,0.010799999999999999,0
77,0.0124,0
78,0.034998999999999995,0
80,0.033999,0
81,0.010499999999999999,0
84,0.034297999999999995,0
85,0.033499,0
86,0.033999,0
87,0.013399999999999999,0
88,0.035498,0
89,0.010499999999999999,0
92,0.0117,0
100,0.012499999999999999,0
104,0.010898999999999999,0
105,0.0089,0
107,0.0095,0
108,0.009799,0
111,0.0092,0
117,0.011099999999999999,0
118,0.0097,0
125,0.010199999999999999,0
129,0.011198999999999999,0
130,0.008999,0
134,0.0093,0
135,0.0092,0
137,0.0097,0
142,0.0104,0
143,0.0095,0
146,0.009498999999999999,0
160,0.010898999999999999,0
163,0.010298999999999999,0
169,0.011399999999999999,0
170,0.01,0
175,0.0107,0
175,0.0092,0
177,0.010298999999999999,0
180,0.0104,0
181,0.009699,0
181,0.008,0
190,0.011099,0
194,0.010199999999999999,0
200,0.037299,0
203,0.040698,0
206,0.017799,0
207,0.0097,0
210,0.034899,0
211,0.009599,0
212,0.034598,0
215,0.035199,0
216,0.010598999999999999,0
219,0.010799999999999999,0
226,0.023798999999999997,0
