Time_Step,UAV_ID,BaseStation,Channel,SIR,Label
214,358504473,-1,-1,-1.0,4
214,358504473,-1,-1,-1.0,4
214,567429881,-1,-1,-1.0,2
214,567429881,-1,-1,-1.0,2
214,1201743363,-1,-1,-1.0,4
214,1201743363,-1,-1,-1.0,4
214,1349709834,-1,-1,-1.0,4
214,1349709834,-1,-1,-1.0,4
214,1371029595,-1,-1,-1.0,4
214,1371029595,-1,-1,-1.0,4
214,2002096497,-1,-1,-1.0,4
214,2002096497,-1,-1,-1.0,4
214,594085619,-1,-1,-1.0,4
214,594085619,-1,-1,-1.0,4
214,606359278,-1,-1,-1.0,4
214,1967476222,-1,-1,-1.0,2
214,1967476222,-1,-1,-1.0,2
214,55813860,-1,-1,-1.0,4
214,55813860,-1,-1,-1.0,4
214,551966690,-1,-1,-1.0,4
214,551966690,-1,-1,-1.0,4
214,1726772192,-1,-1,-1.0,4
214,1726772192,-1,-1,-1.0,4
214,1312786743,-1,-1,-1.0,2
214,1312786743,-1,-1,-1.0,2
214,1453441715,-1,-1,-1.0,4
214,1453441715,-1,-1,-1.0,4
214,2016638685,-1,-1,-1.0,4
214,2016638685,-1,-1,-1.0,4
214,1017797511,-1,-1,-1.0,4
214,1017797511,-1,-1,-1.0,4
214,769235891,-1,-1,-1.0,4
214,769235891,-1,-1,-1.0,4
214,1559530508,-1,-1,-1.0,4
214,1559530508,-1,-1,-1.0,4
214,327770267,-1,-1,-1.0,4
214,327770267,-1,-1,-1.0,4
214,289178743,-1,-1,-1.0,4
214,289178743,-1,-1,-1.0,4
214,1329769425,-1,-1,-1.0,4
214,1329769425,-1,-1,-1.0,4
214,1253851741,-1,-1,-1.0,4
214,1253851741,-1,-1,-1.0,4
214,681479673,-1,-1,-1.0,4
214,1358210487,-1,-1,-1.0,4
214,1358210487,-1,-1,-1.0,4
214,2116536704,-1,-1,-1.0,4
214,2116536704,-1,-1,-1.0,4
214,325223224,-1,-1,-1.0,2
214,325223224,-1,-1,-1.0,2
214,1600338285,-1,-1,-1.0,4
214,1600338285,-1,-1,-1.0,4
214,2121807836,-1,-1,-1.0,4
214,2121807836,-1,-1,-1.0,4
215,2144293280,-1,-1,-1.0,4
215,327770267,-1,-1,-1.0,2
215,327770267,-1,-1,-1.0,2
215,2121807836,-1,-1,-1.0,4
215,2121807836,-1,-1,-1.0,4
215,1453441715,-1,-1,-1.0,4
215,1453441715,-1,-1,-1.0,4
215,1600338285,-1,-1,-1.0,4
215,1600338285,-1,-1,-1.0,4
215,358504473,-1,-1,-1.0,4
215,358504473,-1,-1,-1.0,4
215,1329769425,-1,-1,-1.0,2
215,1329769425,-1,-1,-1.0,2
215,325223224,-1,-1,-1.0,4
215,325223224,-1,-1,-1.0,4
215,769235891,-1,-1,-1.0,2
215,769235891,-1,-1,-1.0,2
215,2016638685,-1,-1,-1.0,4
215,2016638685,-1,-1,-1.0,4
215,1726772192,-1,-1,-1.0,4
215,1726772192,-1,-1,-1.0,4
215,2116536704,-1,-1,-1.0,2
215,2116536704,-1,-1,-1.0,2
215,2002096497,-1,-1,-1.0,4
215,2002096497,-1,-1,-1.0,4
215,2072374391,-1,-1,-1.0,2
215,2072374391,-1,-1,-1.0,2
215,1358210487,-1,-1,-1.0,4
215,1358210487,-1,-1,-1.0,4
215,1253851741,-1,-1,-1.0,4
215,1253851741,-1,-1,-1.0,4
215,594085619,-1,-1,-1.0,4
215,594085619,-1,-1,-1.0,4
215,551966690,-1,-1,-1.0,2
215,551966690,-1,-1,-1.0,2
215,1312786743,-1,-1,-1.0,4
215,1312786743,-1,-1,-1.0,4
215,1245268568,-1,-1,-1.0,4
215,1245268568,-1,-1,-1.0,4
215,1349709834,-1,-1,-1.0,4
215,1349709834,-1,-1,-1.0,4
215,1559530508,-1,-1,-1.0,4
215,1711845919,-1,-1,-1.0,2
215,1711845919,-1,-1,-1.0,2
215,55813860,-1,-1,-1.0,2
215,55813860,-1,-1,-1.0,2
215,1371029595,-1,-1,-1.0,4
215,1371029595,-1,-1,-1.0,4
215,407591799,-1,-1,-1.0,4
215,407591799,-1,-1,-1.0,4
215,1665312978,-1,-1,-1.0,2
215,1665312978,-1,-1,-1.0,2
215,1201743363,-1,-1,-1.0,4
215,1201743363,-1,-1,-1.0,4
215,1967476222,-1,-1,-1.0,4
215,1967476222,-1,-1,-1.0,4
215,1602097714,-1,-1,-1.0,4
215,1602097714,-1,-1,-1.0,4
215,1017797511,-1,-1,-1.0,4
215,1017797511,-1,-1,-1.0,4
215,681479673,-1,-1,-1.0,4
215,681479673,-1,-1,-1.0,4
215,567429881,-1,-1,-1.0,4
215,567429881,-1,-1,-1.0,4
215,289178743,-1,-1,-1.0,4
215,289178743,-1,-1,-1.0,4
215,1656143106,-1,-1,-1.0,4
215,1656143106,-1,-1,-1.0,4
215,606359278,-1,-1,-1.0,4
215,606359278,-1,-1,-1.0,4
216,407591799,-1,-1,-1.0,4
216,358504473,-1,-1,-1.0,4
216,358504473,-1,-1,-1.0,4
216,1358210487,-1,-1,-1.0,4
216,1358210487,-1,-1,-1.0,4
216,551966690,-1,-1,-1.0,4
216,551966690,-1,-1,-1.0,4
216,567429881,-1,-1,-1.0,4
216,567429881,-1,-1,-1.0,4
216,1559530508,-1,-1,-1.0,4
216,1559530508,-1,-1,-1.0,4
216,594085619,-1,-1,-1.0,4
216,594085619,-1,-1,-1.0,4
216,1602097714,-1,-1,-1.0,2
216,1602097714,-1,-1,-1.0,2
216,1312786743,-1,-1,-1.0,4
216,1312786743,-1,-1,-1.0,4
216,1967476222,-1,-1,-1.0,4
216,1967476222,-1,-1,-1.0,4
216,1349709834,-1,-1,-1.0,2
216,1349709834,-1,-1,-1.0,2
216,606359278,-1,-1,-1.0,4
216,606359278,-1,-1,-1.0,4
216,1600338285,-1,-1,-1.0,2
216,1600338285,-1,-1,-1.0,2
216,2072374391,-1,-1,-1.0,4
216,2072374391,-1,-1,-1.0,4
216,2116536704,-1,-1,-1.0,4
216,2116536704,-1,-1,-1.0,4
216,1245268568,-1,-1,-1.0,4
216,2002096497,-1,-1,-1.0,4
216,2002096497,-1,-1,-1.0,4
216,1656143106,-1,-1,-1.0,4
216,1656143106,-1,-1,-1.0,4
216,1253851741,-1,-1,-1.0,2
216,1253851741,-1,-1,-1.0,2
216,1711845919,-1,-1,-1.0,4
216,1711845919,-1,-1,-1.0,4
216,1329769425,-1,-1,-1.0,4
216,1329769425,-1,-1,-1.0,4
216,1201743363,-1,-1,-1.0,4
216,1201743363,-1,-1,-1.0,4
216,55813860,-1,-1,-1.0,4
216,55813860,-1,-1,-1.0,4
216,1665312978,-1,-1,-1.0,4
216,1665312978,-1,-1,-1.0,4
216,1017797511,-1,-1,-1.0,4
216,1017797511,-1,-1,-1.0,4
216,1726772192,-1,-1,-1.0,4
216,1726772192,-1,-1,-1.0,4
216,325223224,-1,-1,-1.0,4
216,325223224,-1,-1,-1.0,4
216,1453441715,-1,-1,-1.0,2
216,1453441715,-1,-1,-1.0,2
216,2121807836,-1,-1,-1.0,2
216,2144293280,-1,-1,-1.0,4
216,2144293280,-1,-1,-1.0,4
216,2016638685,-1,-1,-1.0,2
216,2016638685,-1,-1,-1.0,2
216,327770267,-1,-1,-1.0,4
216,327770267,-1,-1,-1.0,4
216,681479673,-1,-1,-1.0,2
216,681479673,-1,-1,-1.0,2
216,1371029595,-1,-1,-1.0,4
216,1371029595,-1,-1,-1.0,4
216,769235891,-1,-1,-1.0,4
216,769235891,-1,-1,-1.0,4
216,289178743,-1,-1,-1.0,4
216,289178743,-1,-1,-1.0,4
217,1245268568,-1,-1,-1.0,4
217,1245268568,-1,-1,-1.0,4
217,1665312978,-1,-1,-1.0,4
217,1665312978,-1,-1,-1.0,4
217,2016638685,-1,-1,-1.0,4
217,2016638685,-1,-1,-1.0,4
217,325223224,-1,-1,-1.0,4
217,325223224,-1,-1,-1.0,4
217,1358210487,-1,-1,-1.0,4
217,1358210487,-1,-1,-1.0,4
217,2121807836,-1,-1,-1.0,4
217,2121807836,-1,-1,-1.0,4
217,407591799,-1,-1,-1.0,2
217,407591799,-1,-1,-1.0,2
217,2072374391,-1,-1,-1.0,4
217,2072374391,-1,-1,-1.0,4
217,1726772192,-1,-1,-1.0,2
217,1726772192,-1,-1,-1.0,2
217,1329769425,-1,-1,-1.0,4
217,1329769425,-1,-1,-1.0,4
217,769235891,-1,-1,-1.0,4
217,769235891,-1,-1,-1.0,4
217,245966765,-1,-1,-1.0,2
217,245966765,-1,-1,-1.0,2
217,1201743363,-1,-1,-1.0,4
217,1201743363,-1,-1,-1.0,4
217,358504473,-1,-1,-1.0,2
217,358504473,-1,-1,-1.0,2
217,1312786743,-1,-1,-1.0,4
217,1312786743,-1,-1,-1.0,4
217,594085619,-1,-1,-1.0,4
217,594085619,-1,-1,-1.0,4
217,2144293280,-1,-1,-1.0,2
217,2144293280,-1,-1,-1.0,2
217,1453441715,-1,-1,-1.0,4
217,1453441715,-1,-1,-1.0,4
217,606359278,-1,-1,-1.0,2
217,606359278,-1,-1,-1.0,2
217,1559530508,-1,-1,-1.0,4
217,1559530508,-1,-1,-1.0,4
217,1371029595,-1,-1,-1.0,4
217,289178743,-1,-1,-1.0,2
217,289178743,-1,-1,-1.0,2
217,1349709834,-1,-1,-1.0,4
217,1349709834,-1,-1,-1.0,4
217,1711845919,-1,-1,-1.0,4
217,1711845919,-1,-1,-1.0,4
217,681479673,-1,-1,-1.0,4
217,681479673,-1,-1,-1.0,4
217,1253851741,-1,-1,-1.0,4
217,1253851741,-1,-1,-1.0,4
217,567429881,-1,-1,-1.0,4
217,567429881,-1,-1,-1.0,4
217,55813860,-1,-1,-1.0,4
217,55813860,-1,-1,-1.0,4
217,1656143106,-1,-1,-1.0,4
217,1656143106,-1,-1,-1.0,4
217,1600338285,-1,-1,-1.0,4
217,1600338285,-1,-1,-1.0,4
217,1967476222,-1,-1,-1.0,4
217,1967476222,-1,-1,-1.0,4
217,2002096497,-1,-1,-1.0,4
217,2002096497,-1,-1,-1.0,4
217,1017797511,-1,-1,-1.0,4
217,1017797511,-1,-1,-1.0,4
217,327770267,-1,-1,-1.0,4
217,327770267,-1,-1,-1.0,4
217,551966690,-1,-1,-1.0,4
217,551966690,-1,-1,-1.0,4
217,1602097714,-1,-1,-1.0,4
217,1602097714,-1,-1,-1.0,4
217,2116536704,-1,-1,-1.0,4
217,2116536704,-1,-1,-1.0,4
218,1371029595,-1,-1,-1.0,2
218,1371029595,-1,-1,-1.0,2
218,681479673,-1,-1,-1.0,4
218,681479673,-1,-1,-1.0,4
218,1349709834,-1,-1,-1.0,4
218,1349709834,-1,-1,-1.0,4
218,289178743,-1,-1,-1.0,4
218,289178743,-1,-1,-1.0,4
218,1656143106,-1,-1,-1.0,4
218,1656143106,-1,-1,-1.0,4
218,1600338285,-1,-1,-1.0,4
218,1600338285,-1,-1,-1.0,4
218,2116536704,-1,-1,-1.0,4
218,2116536704,-1,-1,-1.0,4
218,1253851741,-1,-1,-1.0,4
218,1253851741,-1,-1,-1.0,4
218,1017797511,-1,-1,-1.0,2
218,769235891,-1,-1,-1.0,4
218,769235891,-1,-1,-1.0,4
218,1453441715,-1,-1,-1.0,4
218,1453441715,-1,-1,-1.0,4
218,2121807836,-1,-1,-1.0,4
218,2121807836,-1,-1,-1.0,4
218,2016638685,-1,-1,-1.0,4
218,2016638685,-1,-1,-1.0,4
218,327770267,-1,-1,-1.0,4
218,327770267,-1,-1,-1.0,4
218,1312786743,-1,-1,-1.0,4
218,1312786743,-1,-1,-1.0,4
218,358504473,-1,-1,-1.0,4
218,358504473,-1,-1,-1.0,4
218,1726772192,-1,-1,-1.0,4
218,1726772192,-1,-1,-1.0,4
218,1967476222,-1,-1,-1.0,4
218,1967476222,-1,-1,-1.0,4
218,55813860,-1,-1,-1.0,4
218,55813860,-1,-1,-1.0,4
218,567429881,-1,-1,-1.0,4
218,407591799,-1,-1,-1.0,4
218,407591799,-1,-1,-1.0,4
218,245966765,-1,-1,-1.0,4
218,245966765,-1,-1,-1.0,4
218,1329769425,-1,-1,-1.0,4
218,1329769425,-1,-1,-1.0,4
218,1201743363,-1,-1,-1.0,4
218,1201743363,-1,-1,-1.0,4
218,1358210487,-1,-1,-1.0,4
218,1358210487,-1,-1,-1.0,4
218,325223224,-1,-1,-1.0,4
218,325223224,-1,-1,-1.0,4
218,606359278,-1,-1,-1.0,4
218,606359278,-1,-1,-1.0,4
218,1245268568,-1,-1,-1.0,2
218,1245268568,-1,-1,-1.0,2
218,1559530508,-1,-1,-1.0,4
218,1559530508,-1,-1,-1.0,4
218,2072374391,-1,-1,-1.0,4
218,2072374391,-1,-1,-1.0,4
218,2144293280,-1,-1,-1.0,4
218,2144293280,-1,-1,-1.0,4
218,1665312978,-1,-1,-1.0,4
218,1665312978,-1,-1,-1.0,4
218,551966690,-1,-1,-1.0,4
218,551966690,-1,-1,-1.0,4
218,1602097714,-1,-1,-1.0,4
218,1602097714,-1,-1,-1.0,4
218,2002096497,-1,-1,-1.0,2
218,1711845919,-1,-1,-1.0,4
218,1711845919,-1,-1,-1.0,4
218,594085619,-1,-1,-1.0,2
218,594085619,-1,-1,-1.0,2
219,2121807836,-1,-1,-1.0,4
219,2121807836,-1,-1,-1.0,4
219,1312786743,-1,-1,-1.0,4
219,1312786743,-1,-1,-1.0,4
219,327770267,-1,-1,-1.0,4
219,327770267,-1,-1,-1.0,4
219,1349709834,-1,-1,-1.0,4
219,1349709834,-1,-1,-1.0,4
219,567429881,-1,-1,-1.0,4
219,567429881,-1,-1,-1.0,4
219,289178743,-1,-1,-1.0,4
219,289178743,-1,-1,-1.0,4
219,1726772192,-1,-1,-1.0,4
219,1726772192,-1,-1,-1.0,4
219,594085619,-1,-1,-1.0,4
219,594085619,-1,-1,-1.0,4
219,325223224,-1,-1,-1.0,4
219,325223224,-1,-1,-1.0,4
219,1245268568,-1,-1,-1.0,4
219,1245268568,-1,-1,-1.0,4
219,1017797511,-1,-1,-1.0,4
219,1017797511,-1,-1,-1.0,4
219,1201743363,-1,-1,-1.0,2
219,1711845919,-1,-1,-1.0,4
219,1711845919,-1,-1,-1.0,4
219,407591799,-1,-1,-1.0,4
219,407591799,-1,-1,-1.0,4
219,2002096497,-1,-1,-1.0,4
219,2002096497,-1,-1,-1.0,4
219,2144293280,-1,-1,-1.0,4
219,2144293280,-1,-1,-1.0,4
219,551966690,-1,-1,-1.0,4
219,1665312978,-1,-1,-1.0,4
219,1665312978,-1,-1,-1.0,4
219,1371029595,-1,-1,-1.0,4
219,1371029595,-1,-1,-1.0,4
219,606359278,-1,-1,-1.0,4
219,1358210487,-1,-1,-1.0,2
219,1358210487,-1,-1,-1.0,2
219,1329769425,-1,-1,-1.0,4
219,1329769425,-1,-1,-1.0,4
219,2116536704,-1,-1,-1.0,4
219,2116536704,-1,-1,-1.0,4
219,1559530508,-1,-1,-1.0,2
219,1559530508,-1,-1,-1.0,2
219,1656143106,-1,-1,-1.0,4
219,1656143106,-1,-1,-1.0,4
219,681479673,-1,-1,-1.0,4
219,681479673,-1,-1,-1.0,4
219,1602097714,-1,-1,-1.0,4
219,1602097714,-1,-1,-1.0,4
219,55813860,-1,-1,-1.0,4
219,55813860,-1,-1,-1.0,4
219,245966765,-1,-1,-1.0,4
219,245966765,-1,-1,-1.0,4
219,358504473,-1,-1,-1.0,4
219,358504473,-1,-1,-1.0,4
219,1967476222,-1,-1,-1.0,4
219,1967476222,-1,-1,-1.0,4
219,1253851741,-1,-1,-1.0,4
219,1253851741,-1,-1,-1.0,4
219,2016638685,-1,-1,-1.0,4
219,2016638685,-1,-1,-1.0,4
219,1453441715,-1,-1,-1.0,4
219,1453441715,-1,-1,-1.0,4
219,1600338285,-1,-1,-1.0,4
219,1600338285,-1,-1,-1.0,4
219,769235891,-1,-1,-1.0,4
219,769235891,-1,-1,-1.0,4
219,2072374391,-1,-1,-1.0,4
219,2072374391,-1,-1,-1.0,4
220,2116536704,-1,-1,-1.0,4
220,2116536704,-1,-1,-1.0,4
220,1967476222,-1,-1,-1.0,2
220,1967476222,-1,-1,-1.0,2
220,551966690,-1,-1,-1.0,4
220,551966690,-1,-1,-1.0,4
220,2144293280,-1,-1,-1.0,4
220,2144293280,-1,-1,-1.0,4
220,1371029595,-1,-1,-1.0,4
220,1371029595,-1,-1,-1.0,4
220,606359278,-1,-1,-1.0,4
220,245966765,-1,-1,-1.0,4
220,245966765,-1,-1,-1.0,4
220,1656143106,-1,-1,-1.0,2
220,1656143106,-1,-1,-1.0,2
220,358504473,-1,-1,-1.0,4
220,358504473,-1,-1,-1.0,4
220,1349709834,-1,-1,-1.0,4
220,1349709834,-1,-1,-1.0,4
220,769235891,-1,-1,-1.0,4
220,769235891,-1,-1,-1.0,4
220,407591799,-1,-1,-1.0,4
220,407591799,-1,-1,-1.0,4
220,2072374391,-1,-1,-1.0,4
220,2072374391,-1,-1,-1.0,4
220,1201743363,-1,-1,-1.0,4
220,1201743363,-1,-1,-1.0,4
220,1453441715,-1,-1,-1.0,4
220,1453441715,-1,-1,-1.0,4
220,55813860,-1,-1,-1.0,4
220,55813860,-1,-1,-1.0,4
220,325223224,-1,-1,-1.0,2
220,325223224,-1,-1,-1.0,2
220,681479673,-1,-1,-1.0,4
220,681479673,-1,-1,-1.0,4
220,1245268568,-1,-1,-1.0,4
220,1245268568,-1,-1,-1.0,4
220,1358210487,-1,-1,-1.0,4
220,1358210487,-1,-1,-1.0,4
220,289178743,-1,-1,-1.0,4
220,289178743,-1,-1,-1.0,4
220,2016638685,-1,-1,-1.0,4
220,2016638685,-1,-1,-1.0,4
220,567429881,-1,-1,-1.0,2
220,567429881,-1,-1,-1.0,2
220,1253851741,-1,-1,-1.0,4
220,1253851741,-1,-1,-1.0,4
220,1665312978,-1,-1,-1.0,4
220,1665312978,-1,-1,-1.0,4
220,1711845919,-1,-1,-1.0,4
220,1711845919,-1,-1,-1.0,4
220,594085619,-1,-1,-1.0,4
220,594085619,-1,-1,-1.0,4
220,1329769425,-1,-1,-1.0,4
220,1329769425,-1,-1,-1.0,4
220,1017797511,-1,-1,-1.0,4
220,1017797511,-1,-1,-1.0,4
220,327770267,-1,-1,-1.0,4
220,327770267,-1,-1,-1.0,4
220,1559530508,-1,-1,-1.0,4
220,1559530508,-1,-1,-1.0,4
220,1312786743,-1,-1,-1.0,2
220,1312786743,-1,-1,-1.0,2
220,1726772192,-1,-1,-1.0,4
220,1726772192,-1,-1,-1.0,4
220,2121807836,-1,-1,-1.0,4
220,2121807836,-1,-1,-1.0,4
220,1600338285,-1,-1,-1.0,4
220,1600338285,-1,-1,-1.0,4
220,2002096497,-1,-1,-1.0,4
220,2002096497,-1,-1,-1.0,4
220,1602097714,-1,-1,-1.0,4
220,1602097714,-1,-1,-1.0,4
221,1349709834,-1,-1,-1.0,4
221,1349709834,-1,-1,-1.0,4
221,1656143106,-1,-1,-1.0,4
221,1656143106,-1,-1,-1.0,4
221,1665312978,-1,-1,-1.0,2
221,1665312978,-1,-1,-1.0,2
221,1711845919,-1,-1,-1.0,2
221,1711845919,-1,-1,-1.0,2
221,567429881,-1,-1,-1.0,4
221,567429881,-1,-1,-1.0,4
221,1559530508,-1,-1,-1.0,4
221,1559530508,-1,-1,-1.0,4
221,1329769425,-1,-1,-1.0,2
221,1329769425,-1,-1,-1.0,2
221,1600338285,-1,-1,-1.0,4
221,1600338285,-1,-1,-1.0,4
221,358504473,-1,-1,-1.0,4
221,358504473,-1,-1,-1.0,4
221,2072374391,-1,-1,-1.0,2
221,2072374391,-1,-1,-1.0,2
221,289178743,-1,-1,-1.0,4
221,289178743,-1,-1,-1.0,4
221,1358210487,-1,-1,-1.0,4
221,1358210487,-1,-1,-1.0,4
221,1726772192,-1,-1,-1.0,4
221,1726772192,-1,-1,-1.0,4
221,594085619,-1,-1,-1.0,4
221,1602097714,-1,-1,-1.0,4
221,1602097714,-1,-1,-1.0,4
221,407591799,-1,-1,-1.0,4
221,407591799,-1,-1,-1.0,4
221,1201743363,-1,-1,-1.0,4
221,1201743363,-1,-1,-1.0,4
221,2121807836,-1,-1,-1.0,4
221,1253851741,-1,-1,-1.0,4
221,1253851741,-1,-1,-1.0,4
221,55813860,-1,-1,-1.0,2
221,55813860,-1,-1,-1.0,2
221,2016638685,-1,-1,-1.0,4
221,2016638685,-1,-1,-1.0,4
221,245966765,-1,-1,-1.0,4
221,606359278,-1,-1,-1.0,4
221,1017797511,-1,-1,-1.0,4
221,1017797511,-1,-1,-1.0,4
221,2002096497,-1,-1,-1.0,4
221,2002096497,-1,-1,-1.0,4
221,1245268568,-1,-1,-1.0,4
221,1245268568,-1,-1,-1.0,4
221,681479673,-1,-1,-1.0,4
221,681479673,-1,-1,-1.0,4
221,325223224,-1,-1,-1.0,4
221,325223224,-1,-1,-1.0,4
221,769235891,-1,-1,-1.0,2
221,769235891,-1,-1,-1.0,2
221,2116536704,-1,-1,-1.0,2
221,2116536704,-1,-1,-1.0,2
221,551966690,-1,-1,-1.0,2
221,551966690,-1,-1,-1.0,2
221,2144293280,-1,-1,-1.0,4
221,2144293280,-1,-1,-1.0,4
221,1453441715,-1,-1,-1.0,4
221,1453441715,-1,-1,-1.0,4
221,327770267,-1,-1,-1.0,2
221,327770267,-1,-1,-1.0,2
221,1371029595,-1,-1,-1.0,4
221,1371029595,-1,-1,-1.0,4
221,1967476222,-1,-1,-1.0,4
221,1967476222,-1,-1,-1.0,4
221,1312786743,-1,-1,-1.0,4
221,1312786743,-1,-1,-1.0,4
222,1371029595,-1,-1,-1.0,4
222,1371029595,-1,-1,-1.0,4
222,681479673,-1,-1,-1.0,2
222,681479673,-1,-1,-1.0,2
222,1017797511,-1,-1,-1.0,4
222,1017797511,-1,-1,-1.0,4
222,594085619,-1,-1,-1.0,4
222,1329769425,-1,-1,-1.0,4
222,1329769425,-1,-1,-1.0,4
222,55813860,-1,-1,-1.0,4
222,55813860,-1,-1,-1.0,4
222,289178743,-1,-1,-1.0,4
222,289178743,-1,-1,-1.0,4
222,2016638685,-1,-1,-1.0,2
222,2016638685,-1,-1,-1.0,2
222,1349709834,-1,-1,-1.0,2
222,1349709834,-1,-1,-1.0,2
222,2121807836,-1,-1,-1.0,2
222,2121807836,-1,-1,-1.0,2
222,2116536704,-1,-1,-1.0,4
222,2116536704,-1,-1,-1.0,4
222,1559530508,-1,-1,-1.0,4
222,1559530508,-1,-1,-1.0,4
222,1201743363,-1,-1,-1.0,4
222,1201743363,-1,-1,-1.0,4
222,325223224,-1,-1,-1.0,4
222,325223224,-1,-1,-1.0,4
222,1245268568,-1,-1,-1.0,4
222,1245268568,-1,-1,-1.0,4
222,2144293280,-1,-1,-1.0,4
222,2144293280,-1,-1,-1.0,4
222,327770267,-1,-1,-1.0,4
222,327770267,-1,-1,-1.0,4
222,567429881,-1,-1,-1.0,4
222,567429881,-1,-1,-1.0,4
222,245966765,-1,-1,-1.0,4
222,245966765,-1,-1,-1.0,4
222,1711845919,-1,-1,-1.0,4
222,1711845919,-1,-1,-1.0,4
222,407591799,-1,-1,-1.0,4
222,407591799,-1,-1,-1.0,4
222,1665312978,-1,-1,-1.0,4
222,1665312978,-1,-1,-1.0,4
222,1312786743,-1,-1,-1.0,4
222,1312786743,-1,-1,-1.0,4
222,1656143106,-1,-1,-1.0,4
222,1656143106,-1,-1,-1.0,4
222,606359278,-1,-1,-1.0,4
222,551966690,-1,-1,-1.0,4
222,551966690,-1,-1,-1.0,4
222,1453441715,-1,-1,-1.0,2
222,1453441715,-1,-1,-1.0,2
222,1602097714,-1,-1,-1.0,2
222,1602097714,-1,-1,-1.0,2
222,2002096497,-1,-1,-1.0,4
222,2002096497,-1,-1,-1.0,4
222,769235891,-1,-1,-1.0,4
222,769235891,-1,-1,-1.0,4
222,2072374391,-1,-1,-1.0,4
222,2072374391,-1,-1,-1.0,4
222,1967476222,-1,-1,-1.0,4
222,1967476222,-1,-1,-1.0,4
222,1726772192,-1,-1,-1.0,4
222,1726772192,-1,-1,-1.0,4
222,1600338285,-1,-1,-1.0,2
222,1600338285,-1,-1,-1.0,2
222,1358210487,-1,-1,-1.0,4
222,1358210487,-1,-1,-1.0,4
222,1253851741,-1,-1,-1.0,2
222,1253851741,-1,-1,-1.0,2
222,358504473,-1,-1,-1.0,4
222,358504473,-1,-1,-1.0,4
223,1600338285,-1,-1,-1.0,4
223,1600338285,-1,-1,-1.0,4
223,2121807836,-1,-1,-1.0,4
223,2121807836,-1,-1,-1.0,4
223,567429881,-1,-1,-1.0,4
223,1726772192,-1,-1,-1.0,2
223,1726772192,-1,-1,-1.0,2
223,1665312978,-1,-1,-1.0,4
223,1665312978,-1,-1,-1.0,4
223,2027621010,-1,-1,-1.0,2
223,2027621010,-1,-1,-1.0,2
223,55813860,-1,-1,-1.0,4
223,55813860,-1,-1,-1.0,4
223,551966690,-1,-1,-1.0,4
223,551966690,-1,-1,-1.0,4
223,1967476222,-1,-1,-1.0,4
223,1967476222,-1,-1,-1.0,4
223,327770267,-1,-1,-1.0,4
223,327770267,-1,-1,-1.0,4
223,594085619,-1,-1,-1.0,4
223,1349709834,-1,-1,-1.0,4
223,1349709834,-1,-1,-1.0,4
223,407591799,-1,-1,-1.0,2
223,407591799,-1,-1,-1.0,2
223,1253851741,-1,-1,-1.0,4
223,1253851741,-1,-1,-1.0,4
223,1017797511,-1,-1,-1.0,4
223,1329769425,-1,-1,-1.0,4
223,1329769425,-1,-1,-1.0,4
223,1312786743,-1,-1,-1.0,4
223,1312786743,-1,-1,-1.0,4
223,1245268568,-1,-1,-1.0,4
223,1245268568,-1,-1,-1.0,4
223,1559530508,-1,-1,-1.0,4
223,1559530508,-1,-1,-1.0,4
223,289178743,-1,-1,-1.0,2
223,289178743,-1,-1,-1.0,2
223,2116536704,-1,-1,-1.0,4
223,2116536704,-1,-1,-1.0,4
223,1453441715,-1,-1,-1.0,4
223,1453441715,-1,-1,-1.0,4
223,1371029595,-1,-1,-1.0,4
223,769235891,-1,-1,-1.0,4
223,769235891,-1,-1,-1.0,4
223,2072374391,-1,-1,-1.0,4
223,2072374391,-1,-1,-1.0,4
223,358504473,-1,-1,-1.0,2
223,358504473,-1,-1,-1.0,2
223,1358210487,-1,-1,-1.0,4
223,1358210487,-1,-1,-1.0,4
223,2016638685,-1,-1,-1.0,4
223,2016638685,-1,-1,-1.0,4
223,1711845919,-1,-1,-1.0,4
223,1711845919,-1,-1,-1.0,4
223,1602097714,-1,-1,-1.0,4
223,1602097714,-1,-1,-1.0,4
223,325223224,-1,-1,-1.0,4
223,325223224,-1,-1,-1.0,4
223,606359278,-1,-1,-1.0,2
223,1656143106,-1,-1,-1.0,4
223,1656143106,-1,-1,-1.0,4
223,2002096497,-1,-1,-1.0,4
223,681479673,-1,-1,-1.0,4
223,681479673,-1,-1,-1.0,4
223,1201743363,-1,-1,-1.0,4
223,1201743363,-1,-1,-1.0,4
223,245966765,-1,-1,-1.0,2
223,245966765,-1,-1,-1.0,2
223,2144293280,-1,-1,-1.0,2
223,2144293280,-1,-1,-1.0,2
224,769235891,-1,-1,-1.0,4
224,769235891,-1,-1,-1.0,4
224,2027621010,-1,-1,-1.0,4
224,2027621010,-1,-1,-1.0,4
224,1201743363,-1,-1,-1.0,4
224,2121807836,-1,-1,-1.0,4
224,2121807836,-1,-1,-1.0,4
224,551966690,-1,-1,-1.0,4
224,2002096497,-1,-1,-1.0,2
224,2002096497,-1,-1,-1.0,2
224,1726772192,-1,-1,-1.0,4
224,1726772192,-1,-1,-1.0,4
224,1329769425,-1,-1,-1.0,4
224,1329769425,-1,-1,-1.0,4
224,358504473,-1,-1,-1.0,4
224,358504473,-1,-1,-1.0,4
224,325223224,-1,-1,-1.0,4
