TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory,UnManned,Level,Flag
209,1,48.0136559,-102.9646208,999,-1,1,-1,true,1,-1
209,1,48.0136559,-102.9646208,999,-1,1,-1,true,1,-1
210,1,48.0136559,-102.9643796,999,-1,1,-1,true,1,-1
210,1,48.0136559,-102.9643796,999,-1,1,-1,true,1,-1
211,1,48.0136559,-102.9641383,999,-1,1,-1,true,1,-1
211,1,48.0136559,-102.9641383,999,-1,1,-1,true,1,-1
212,1,48.0136559,-102.963897,999,-1,1,-1,true,1,-1
212,1,48.0136559,-102.963897,999,-1,1,-1,true,1,-1
213,1,48.0136559,-102.9636557,999,-1,1,-1,true,1,-1
213,1,48.0136559,-102.9636557,999,-1,1,-1,true,1,-1
214,1,48.0136559,-102.9634145,999,-1,1,-1,true,1,-1
214,1,48.0136559,-102.9634145,999,-1,1,-1,true,1,-1
215,1,48.0136559,-102.9631732,999,-1,1,-1,true,1,-1
215,1,48.0136559,-102.9631732,999,-1,1,-1,true,1,-1
216,1,48.0136559,-102.9629319,999,-1,1,-1,true,1,-1
216,1,48.0136559,-102.9629319,999,-1,1,-1,true,1,-1
217,1,48.0136559,-102.9626907,999,-1,1,-1,true,1,-1
217,1,48.0136559,-102.9626907,999,-1,1,-1,true,1,-1
218,1,48.0136559,-102.9624494,999,-1,1,-1,true,1,-1
218,1,48.0136559,-102.9624494,999,-1,1,-1,true,1,-1
219,1,48.0136559,-102.9622081,999,-1,1,-1,true,1,-1
219,1,48.0136559,-102.9622081,999,-1,1,-1,true,1,-1
220,1,48.0136559,-102.9619669,999,-1,1,-1,true,1,-1
220,1,48.0136559,-102.9619669,999,-1,1,-1,true,1,-1
221,1,48.0136559,-102.9617256,999,-1,1,-1,true,1,-1
221,1,48.0136559,-102.9617256,999,-1,1,-1,true,1,-1
222,1,48.0136559,-102.9614843,999,-1,1,-1,true,1,-1
222,1,48.0136559,-102.9614843,999,-1,1,-1,true,1,-1
223,1,48.0136559,-102.9612431,999,-1,1,-1,true,1,-1
223,1,48.0136559,-102.9612431,999,-1,1,-1,true,1,-1
224,1,48.0136559,-102.9610018,999,-1,1,-1,true,1,-1
224,1,48.0136559,-102.9610018,999,-1,1,-1,true,1,-1
225,1,48.0136559,-102.9607605,999,-1,1,-1,true,1,-1
225,1,48.0136559,-102.9607605,999,-1,1,-1,true,1,-1
226,1,48.0136559,-102.9605193,999,-1,1,-1,true,1,-1
226,1,48.0136559,-102.9605193,999,-1,1,-1,true,1,-1
227,1,48.0136559,-102.960278,999,-1,1,-1,true,1,-1
227,1,48.0136559,-102.960278,999,-1,1,-1,true,1,-1
228,1,48.0136559,-102.9600367,999,-1,1,-1,true,1,-1
228,1,48.0136559,-102.9600367,999,-1,1,-1,true,1,-1
229,1,48.0136559,-102.9597954,999,-1,1,-1,true,1,-1
229,1,48.0136559,-102.9597954,999,-1,1,-1,true,1,-1
230,1,48.0136559,-102.9595542,999,-1,1,-1,true,1,-1
230,1,48.0136559,-102.9595542,999,-1,1,-1,true,1,-1
231,1,48.0136559,-102.9593129,999,-1,1,-1,true,1,-1
231,1,48.0136559,-102.9593129,999,-1,1,-1,true,1,-1
232,1,48.0136559,-102.9590716,999,-1,1,-1,true,1,-1
232,1,48.0136559,-102.9590716,999,-1,1,-1,true,1,-1
233,1,48.0136559,-102.9588304,999,-1,1,-1,true,1,-1
233,1,48.0136559,-102.9588304,999,-1,1,-1,true,1,-1
234,1,48.0136559,-102.9585891,999,-1,1,-1,true,1,-1
234,1,48.0136559,-102.9585891,999,-1,1,-1,true,1,-1
235,1,48.0136559,-102.9583478,999,-1,1,-1,true,1,-1
235,1,48.0136559,-102.9583478,999,-1,1,-1,true,1,-1
236,1,48.0136559,-102.9581066,999,-1,1,-1,true,1,-1
236,1,48.0136559,-102.9581066,999,-1,1,-1,true,1,-1
237,1,48.0136559,-102.9578653,999,-1,1,-1,true,1,-1
237,1,48.0136559,-102.9578653,999,-1,1,-1,true,1,-1
238,1,48.0136559,-102.957624,999,-1,1,-1,true,1,-1
238,1,48.0136559,-102.957624,999,-1,1,-1,true,1,-1
239,1,48.0136559,-102.9573828,999,-1,1,-1,true,1,-1
239,1,48.0136559,-102.9573828,999,-1,1,-1,true,1,-1
240,1,48.0136559,-102.9571415,999,-1,1,-1,true,1,-1
240,1,48.0136559,-102.9571415,999,-1,1,-1,true,1,-1
241,1,48.0136559,-102.9569002,999,-1,1,-1,true,1,-1
241,1,48.0136559,-102.9569002,999,-1,1,-1,true,1,-1
242,1,48.0136559,-102.956659,999,-1,1,-1,true,1,-1
242,1,48.0136559,-102.956659,999,-1,1,-1,true,1,-1
243,1,48.0136559,-102.9564177,999,-1,1,-1,true,1,-1
243,1,48.0136559,-102.9564177,999,-1,1,-1,true,1,-1
244,1,48.0136559,-102.9561764,999,-1,1,-1,true,1,-1
244,1,48.0136559,-102.9561764,999,-1,1,-1,true,1,-1
245,1,48.0136559,-102.9559352,999,-1,1,-1,true,1,-1
245,1,48.0136559,-102.9559352,999,-1,1,-1,true,1,-1
246,1,48.0136559,-102.9556939,999,-1,1,-1,true,1,-1
246,1,48.0136559,-102.9556939,999,-1,1,-1,true,1,-1
247,1,48.0136559,-102.9554526,999,-1,1,-1,true,1,-1
247,1,48.0136559,-102.9554526,999,-1,1,-1,true,1,-1
248,1,48.0136559,-102.9552113,999,-1,1,-1,true,1,-1
248,1,48.0136559,-102.9552113,999,-1,1,-1,true,1,-1
249,1,48.0136559,-102.9549701,999,-1,1,-1,true,1,-1
249,1,48.0136559,-102.9549701,999,-1,1,-1,true,1,-1
250,1,48.0136559,-102.9547288,999,-1,1,-1,true,1,-1
250,1,48.0136559,-102.9547288,999,-1,1,-1,true,1,-1
251,1,48.0136559,-102.9544875,999,-1,1,-1,true,1,-1
251,1,48.0136559,-102.9544875,999,-1,1,-1,true,1,-1
252,1,48.0136559,-102.9542463,999,-1,1,-1,true,1,-1
252,1,48.0136559,-102.9542463,999,-1,1,-1,true,1,-1
253,1,48.0136559,-102.954005,999,-1,1,-1,true,1,-1
253,1,48.0136559,-102.954005,999,-1,1,-1,true,1,-1
254,1,48.0136559,-102.9537637,999,-1,1,-1,true,1,-1
254,1,48.0136559,-102.9537637,999,-1,1,-1,true,1,-1
255,1,48.0136559,-102.9535225,999,-1,1,-1,true,1,-1
255,1,48.0136559,-102.9535225,999,-1,1,-1,true,1,-1
256,1,48.0136559,-102.9532812,999,-1,1,-1,true,1,-1
256,1,48.0136559,-102.9532812,999,-1,1,-1,true,1,-1
257,1,48.0136559,-102.9530399,999,-1,1,-1,true,1,-1
257,1,48.0136559,-102.9530399,999,-1,1,-1,true,1,-1
258,1,48.0136559,-102.9527987,999,-1,1,-1,true,1,-1
258,1,48.0136559,-102.9527987,999,-1,1,-1,true,1,-1
259,1,48.0136559,-102.9525574,999,-1,1,-1,true,1,-1
259,1,48.0136559,-102.9525574,999,-1,1,-1,true,1,-1
260,1,48.0136559,-102.9523161,999,-1,1,-1,true,1,-1
260,1,48.0136559,-102.9523161,999,-1,1,-1,true,1,-1
261,1,48.0136559,-102.9520749,999,-1,1,-1,true,1,-1
261,1,48.0136559,-102.9520749,999,-1,1,-1,true,1,-1
262,1,48.0136559,-102.9518336,999,-1,1,-1,true,1,-1
262,1,48.0136559,-102.9518336,999,-1,1,-1,true,1,-1
263,1,48.0136559,-102.9515923,999,-1,1,-1,true,1,-1
263,1,48.0136559,-102.9515923,999,-1,1,-1,true,1,-1
264,1,48.0136559,-102.951351,999,-1,1,-1,true,1,-1
264,1,48.0136559,-102.951351,999,-1,1,-1,true,1,-1
265,1,48.0136559,-102.9511098,999,-1,1,-1,true,1,-1
265,1,48.0136559,-102.9511098,999,-1,1,-1,true,1,-1
266,1,48.0136559,-102.9508685,999,-1,1,-1,true,1,-1
266,1,48.0136559,-102.9508685,999,-1,1,-1,true,1,-1
267,1,48.0136559,-102.9506272,999,-1,1,-1,true,1,-1
267,1,48.0136559,-102.9506272,999,-1,1,-1,true,1,-1
268,1,48.0136559,-102.950386,999,-1,1,-1,true,1,-1
268,1,48.0136559,-102.950386,999,-1,1,-1,true,1,-1
269,1,48.0136559,-102.9501447,999,-1,1,-1,true,1,-1
269,1,48.0136559,-102.9501447,999,-1,1,-1,true,1,-1
270,1,48.0136559,-102.9499034,999,-1,1,-1,true,1,-1
270,1,48.0136559,-102.9499034,999,-1,1,-1,true,1,-1
271,1,48.0136559,-102.9496622,999,-1,1,-1,true,1,-1
271,1,48.0136559,-102.9496622,999,-1,1,-1,true,1,-1
272,1,48.0136559,-102.9494209,999,-1,1,-1,true,1,-1
272,1,48.0136559,-102.9494209,999,-1,1,-1,true,1,-1
273,1,48.0136559,-102.9491796,999,-1,1,-1,true,1,-1
273,1,48.0136559,-102.9491796,999,-1,1,-1,true,1,-1
274,1,48.0136559,-102.9489384,999,-1,1,-1,true,1,-1
274,1,48.0136559,-102.9489384,999,-1,1,-1,true,1,-1
275,1,48.0136559,-102.9486971,999,-1,1,-1,true,1,-1
275,1,48.0136559,-102.9486971,999,-1,1,-1,true,1,-1
276,1,48.0136559,-102.9484558,999,-1,1,-1,true,1,-1
276,1,48.0136559,-102.9484558,999,-1,1,-1,true,1,-1
277,1,48.0136559,-102.9482146,999,-1,1,-1,true,1,-1
277,1,48.0136559,-102.9482146,999,-1,1,-1,true,1,-1
278,1,48.0136559,-102.9479733,999,-1,1,-1,true,1,-1
278,1,48.0136559,-102.9479733,999,-1,1,-1,true,1,-1
279,1,48.0136559,-102.947732,999,-1,1,-1,true,1,-1
279,1,48.0136559,-102.947732,999,-1,1,-1,true,1,-1
280,1,48.0136559,-102.9474908,999,-1,1,-1,true,1,-1
280,1,48.0136559,-102.9474908,999,-1,1,-1,true,1,-1
281,1,48.0136559,-102.9472495,999,-1,1,-1,true,1,-1
281,1,48.0136559,-102.9472495,999,-1,1,-1,true,1,-1
282,1,48.0136559,-102.9470082,999,-1,1,-1,true,1,-1
282,1,48.0136559,-102.9470082,999,-1,1,-1,true,1,-1
283,1,48.0136559,-102.9467669,999,-1,1,-1,true,1,-1
283,1,48.0136559,-102.9467669,999,-1,1,-1,true,1,-1
284,1,48.0136559,-102.9465257,999,-1,1,-1,true,1,-1
284,1,48.0136559,-102.9465257,999,-1,1,-1,true,1,-1
285,1,48.0136559,-102.9462844,999,-1,1,-1,true,1,-1
285,1,48.0136559,-102.9462844,999,-1,1,-1,true,1,-1
286,1,48.0136559,-102.9460431,999,-1,1,-1,true,1,-1
286,1,48.0136559,-102.9460431,999,-1,1,-1,true,1,-1
287,1,48.0136559,-102.9458019,999,-1,1,-1,true,1,-1
287,1,48.0136559,-102.9458019,999,-1,1,-1,true,1,-1
288,1,48.0136559,-102.9455606,999,-1,1,-1,true,1,-1
288,1,48.0136559,-102.9455606,999,-1,1,-1,true,1,-1
289,1,48.0136559,-102.9453193,999,-1,1,-1,true,1,-1
289,1,48.0136559,-102.9453193,999,-1,1,-1,true,1,-1
290,1,48.0136559,-102.9450781,999,-1,1,-1,true,1,-1
290,1,48.0136559,-102.9450781,999,-1,1,-1,true,1,-1
291,1,48.0136559,-102.9448368,999,-1,1,-1,true,1,-1
291,1,48.0136559,-102.9448368,999,-1,1,-1,true,1,-1
292,1,48.0136559,-102.9445955,999,-1,1,-1,true,1,-1
292,1,48.0136559,-102.9445955,999,-1,1,-1,true,1,-1
293,1,48.0136559,-102.9443543,999,-1,1,-1,true,1,-1
293,1,48.0136559,-102.9443543,999,-1,1,-1,true,1,-1
294,1,48.0136559,-102.944113,999,-1,1,-1,true,1,-1
294,1,48.0136559,-102.944113,999,-1,1,-1,true,1,-1
295,1,48.0136559,-102.9438717,999,-1,1,-1,true,1,-1
295,1,48.0136559,-102.9438717,999,-1,1,-1,true,1,-1
296,1,48.0136559,-102.9436305,999,-1,1,-1,true,1,-1
296,1,48.0136559,-102.9436305,999,-1,1,-1,true,1,-1
297,1,48.0136559,-102.9433892,999,-1,1,-1,true,1,-1
297,1,48.0136559,-102.9433892,999,-1,1,-1,true,1,-1
298,1,48.0136559,-102.9431479,999,-1,1,-1,true,1,-1
298,1,48.0136559,-102.9431479,999,-1,1,-1,true,1,-1
299,1,48.0136559,-102.9429066,999,-1,1,-1,true,1,-1
299,1,48.0136559,-102.9429066,999,-1,1,-1,true,1,-1
300,1,48.0136559,-102.9426654,999,-1,1,-1,true,1,-1
300,1,48.0136559,-102.9426654,999,-1,1,-1,true,1,-1
301,1,48.0136559,-102.9424241,999,-1,1,-1,true,1,-1
301,1,48.0136559,-102.9424241,999,-1,1,-1,true,1,-1
302,1,48.0136559,-102.9421828,999,-1,1,-1,true,1,-1
302,1,48.0136559,-102.9421828,999,-1,1,-1,true,1,-1
303,1,48.0136559,-102.9419416,999,-1,1,-1,true,1,-1
303,1,48.0136559,-102.9419416,999,-1,1,-1,true,1,-1
304,1,48.0136559,-102.9417003,999,-1,1,-1,true,1,-1
304,1,48.0136559,-102.9417003,999,-1,1,-1,true,1,-1
305,1,48.0136559,-102.941459,999,-1,1,-1,true,1,-1
305,1,48.0136559,-102.941459,999,-1,1,-1,true,1,-1
306,1,48.0136559,-102.9412178,999,-1,1,-1,true,1,-1
306,1,48.0136559,-102.9412178,999,-1,1,-1,true,1,-1
307,1,48.0136559,-102.9409765,999,-1,1,-1,true,1,-1
307,1,48.0136559,-102.9409765,999,-1,1,-1,true,1,-1
308,1,48.0136559,-102.9407352,999,-1,1,-1,true,1,-1
308,1,48.0136559,-102.9407352,999,-1,1,-1,true,1,-1
309,1,48.0136559,-102.940494,999,-1,1,-1,true,1,-1
309,1,48.0136559,-102.940494,999,-1,1,-1,true,1,-1
310,1,48.0136559,-102.9402527,999,-1,1,-1,true,1,-1
310,1,48.0136559,-102.9402527,999,-1,1,-1,true,1,-1
311,1,48.0136559,-102.9400114,999,-1,1,-1,true,1,-1
311,1,48.0136559,-102.9400114,999,-1,1,-1,true,1,-1
312,1,48.0136559,-102.9397702,999,-1,1,-1,true,1,-1
312,1,48.0136559,-102.9397702,999,-1,1,-1,true,1,-1
313,1,48.0136559,-102.9395289,999,-1,1,-1,true,1,-1
313,1,48.0136559,-102.9395289,999,-1,1,-1,true,1,-1
314,1,48.0136559,-102.9392876,999,-1,1,-1,true,1,-1
314,1,48.0136559,-102.9392876,999,-1,1,-1,true,1,-1
315,1,48.0136559,-102.9390464,999,-1,1,-1,true,1,-1
315,1,48.0136559,-102.9390464,999,-1,1,-1,true,1,-1
316,1,48.0136559,-102.9388051,999,-1,1,-1,true,1,-1
316,1,48.0136559,-102.9388051,999,-1,1,-1,true,1,-1
317,1,48.0136559,-102.9385638,999,-1,1,-1,true,1,-1
317,1,48.0136559,-102.9385638,999,-1,1,-1,true,1,-1
318,1,48.0136559,-102.9383225,999,-1,1,-1,true,1,-1
318,1,48.0136559,-102.9383225,999,-1,1,-1,true,1,-1
319,1,48.0136559,-102.9380813,999,-1,1,-1,true,1,-1
319,1,48.0136559,-102.9380813,999,-1,1,-1,true,1,-1
320,1,48.0136559,-102.93784,999,-1,1,-1,true,1,-1
320,1,48.0136559,-102.93784,999,-1,1,-1,true,1,-1
321,1,48.0136559,-102.9375987,999,-1,1,-1,true,1,-1
321,1,48.0136559,-102.9375987,999,-1,1,-1,true,1,-1
322,1,48.0136559,-102.9373575,999,-1,1,-1,true,1,-1
322,1,48.0136559,-102.9373575,999,-1,1,-1,true,1,-1
323,1,48.0136559,-102.9371162,999,-1,1,-1,true,1,-1
323,1,48.0136559,-102.9371162,999,-1,1,-1,true,1,-1
324,1,48.0136559,-102.9368749,999,-1,1,-1,true,1,-1
324,1,48.0136559,-102.9368749,999,-1,1,-1,true,1,-1
325,1,48.0136559,-102.9366337,999,-1,1,-1,true,1,-1
325,1,48.0136559,-102.9366337,999,-1,1,-1,true,1,-1
326,1,48.0136559,-102.9363924,999,-1,1,-1,true,1,-1
326,1,48.0136559,-102.9363924,999,-1,1,-1,true,1,-1
327,1,48.0136559,-102.9361511,999,-1,1,-1,true,1,-1
327,1,48.0136559,-102.9361511,999,-1,1,-1,true,1,-1
328,1,48.0136559,-102.9359099,999,-1,1,-1,true,1,-1
328,1,48.0136559,-102.9359099,999,-1,1,-1,true,1,-1
329,1,48.0136559,-102.9356686,999,-1,1,-1,true,1,-1
329,1,48.0136559,-102.9356686,999,-1,1,-1,true,1,-1
330,1,48.0136559,-102.9354273,999,-1,1,-1,true,1,-1
330,1,48.0136559,-102.9354273,999,-1,1,-1,true,1,-1
331,1,48.0136559,-102.9351861,999,-1,1,-1,true,1,-1
331,1,48.0136559,-102.9351861,999,-1,1,-1,true,1,-1
332,1,48.0136559,-102.9349448,999,-1,1,-1,true,1,-1
332,1,48.0136559,-102.9349448,999,-1,1,-1,true,1,-1
333,1,48.0136559,-102.9347035,999,-1,1,-1,true,1,-1
333,1,48.0136559,-102.9347035,999,-1,1,-1,true,1,-1
334,1,48.0136559,-102.9344622,999,-1,1,-1,true,1,-1
334,1,48.0136559,-102.9344622,999,-1,1,-1,true,1,-1
335,1,48.0136559,-102.934221,999,-1,1,-1,true,1,-1
335,1,48.0136559,-102.934221,999,-1,1,-1,true,1,-1
336,1,48.0136559,-102.9339797,999,-1,1,-1,true,1,-1
336,1,48.0136559,-102.9339797,999,-1,1,-1,true,1,-1
337,1,48.0136559,-102.9337384,999,-1,1,-1,true,1,-1
337,1,48.0136559,-102.9337384,999,-1,1,-1,true,1,-1
338,1,48.0136559,-102.9334972,999,-1,1,-1,true,1,-1
338,1,48.0136559,-102.9334972,999,-1,1,-1,true,1,-1
339,1,48.0136559,-102.9332559,999,-1,1,-1,true,1,-1
339,1,48.0136559,-102.9332559,999,-1,1,-1,true,1,-1
340,1,48.0136559,-102.9330146,999,-1,1,-1,true,1,-1
340,1,48.0136559,-102.9330146,999,-1,1,-1,true,1,-1
341,1,48.0136559,-102.9327734,999,-1,1,-1,true,1,-1
341,1,48.0136559,-102.9327734,999,-1,1,-1,true,1,-1
342,1,48.0136559,-102.9325321,999,-1,1,-1,true,1,-1
342,1,48.0136559,-102.9325321,999,-1,1,-1,true,1,-1
343,1,48.0136559,-102.9322908,999,-1,1,-1,true,1,-1
343,1,48.0136559,-102.9322908,999,-1,1,-1,true,1,-1
344,1,48.0136559,-102.9320496,999,-1,1,-1,true,1,-1
344,1,48.0136559,-102.9320496,999,-1,1,-1,true,1,-1
345,1,48.0136559,-102.9318083,999,-1,1,-1,true,1,-1
345,1,48.0136559,-102.9318083,999,-1,1,-1,true,1,-1
346,1,48.0136559,-102.931567,999,-1,1,-1,true,1,-1
346,1,48.0136559,-102.931567,999,-1,1,-1,true,1,-1
347,1,48.0136559,-102.9313258,999,-1,1,-1,true,1,-1
347,1,48.0136559,-102.9313258,999,-1,1,-1,true,1,-1
348,1,48.0136559,-102.9310845,999,-1,1,-1,true,1,-1
348,1,48.0136559,-102.9310845,999,-1,1,-1,true,1,-1
349,1,48.0136559,-102.9308432,999,-1,1,-1,true,1,-1
349,1,48.0136559,-102.9308432,999,-1,1,-1,true,1,-1
350,1,48.0136559,-102.930602,999,-1,1,-1,true,1,-1
350,1,48.0136559,-102.930602,999,-1,1,-1,true,1,-1
351,1,48.0136559,-102.9303607,999,-1,1,-1,true,1,-1
351,1,48.0136559,-102.9303607,999,-1,1,-1,true,1,-1
352,1,48.0136559,-102.9301194,999,-1,1,-1,true,1,-1
352,1,48.0136559,-102.9301194,999,-1,1,-1,true,1,-1
353,1,48.0136559,-102.9298781,999,-1,1,-1,true,1,-1
353,1,48.0136559,-102.9298781,999,-1,1,-1,true,1,-1
354,1,48.0136559,-102.9296369,999,-1,1,-1,true,1,-1
354,1,48.0136559,-102.9296369,999,-1,1,-1,true,1,-1
355,1,48.0136559,-102.9293956,999,-1,1,-1,true,1,-1
355,1,48.0136559,-102.9293956,999,-1,1,-1,true,1,-1
356,1,48.0136559,-102.9291543,999,-1,1,-1,true,1,-1
356,1,48.0136559,-102.9291543,999,-1,1,-1,true,1,-1
357,1,48.0136559,-102.9289131,999,-1,1,-1,true,1,-1
357,1,48.0136559,-102.9289131,999,-1,1,-1,true,1,-1
358,1,48.0136559,-102.9286718,999,-1,1,-1,true,1,-1
358,1,48.0136559,-102.9286718,999,-1,1,-1,true,1,-1
359,1,48.0136559,-102.9284305,999,-1,1,-1,true,1,-1
359,1,48.0136559,-102.9284305,999,-1,1,-1,true,1,-1
360,1,48.0136559,-102.9281893,999,-1,1,-1,true,1,-1
360,1,48.0136559,-102.9281893,999,-1,1,-1,true,1,-1
361,1,48.0136559,-102.927948,999,-1,1,-1,true,1,-1
361,1,48.0136559,-102.927948,999,-1,1,-1,true,1,-1
362,1,48.0136559,-102.9277067,999,-1,1,-1,true,1,-1
362,1,48.0136559,-102.9277067,999,-1,1,-1,true,1,-1
363,1,48.0136559,-102.9274655,999,-1,1,-1,true,1,-1
363,1,48.0136559,-102.9274655,999,-1,1,-1,true,1,-1
364,1,48.0136559,-102.9272242,999,-1,1,-1,true,1,-1
364,1,48.0136559,-102.9272242,999,-1,1,-1,true,1,-1
365,1,48.0136559,-102.9269829,999,-1,1,-1,true,1,-1
365,1,48.0136559,-102.9269829,999,-1,1,-1,true,1,-1
366,1,48.0136559,-102.9267417,999,-1,1,-1,true,1,-1
366,1,48.0136559,-102.9267417,999,-1,1,-1,true,1,-1
367,1,48.0136559,-102.9265004,999,-1,1,-1,true,1,-1
367,1,48.0136559,-102.9265004,999,-1,1,-1,true,1,-1
368,1,48.0136559,-102.9262591,999,-1,1,-1,true,1,-1
368,1,48.0136559,-102.9262591,999,-1,1,-1,true,1,-1
369,1,48.0136559,-102.9260178,999,-1,1,-1,true,1,-1
369,1,48.0136559,-102.9260178,999,-1,1,-1,true,1,-1
370,1,48.0136559,-102.9257766,999,-1,1,-1,true,1,-1
370,1,48.0136559,-102.9257766,999,-1,1,-1,true,1,-1
371,1,48.0136559,-102.9255353,999,-1,1,-1,true,1,-1
371,1,48.0136559,-102.9255353,999,-1,1,-1,true,1,-1
372,1,48.0136559,-102.925294,999,-1,1,-1,true,1,-1
372,1,48.0136559,-102.925294,999,-1,1,-1,true,1,-1
373,1,48.0136559,-102.9250528,999,-1,1,-1,true,1,-1
373,1,48.0136559,-102.9250528,999,-1,1,-1,true,1,-1
374,1,48.0136559,-102.9248115,999,-1,1,-1,true,1,-1
374,1,48.0136559,-102.9248115,999,-1,1,-1,true,1,-1
375,1,48.0136559,-102.9245702,999,-1,1,-1,true,1,-1
375,1,48.0136559,-102.9245702,999,-1,1,-1,true,1,-1
376,1,48.0136559,-102.924329,999,-1,1,-1,true,1,-1
376,1,48.0136559,-102.924329,999,-1,1,-1,true,1,-1
377,1,48.0136559,-102.9240877,999,-1,1,-1,true,1,-1
377,1,48.0136559,-102.9240877,999,-1,1,-1,true,1,-1
378,1,48.0136559,-102.9238464,999,-1,1,-1,true,1,-1
378,1,48.0136559,-102.9238464,999,-1,1,-1,true,1,-1
379,1,48.0136559,-102.9236052,999,-1,1,-1,true,1,-1
379,1,48.0136559,-102.9236052,999,-1,1,-1,true,1,-1
380,1,48.0136559,-102.9233639,999,-1,1,-1,true,1,-1
380,1,48.0136559,-102.9233639,999,-1,1,-1,true,1,-1
381,1,48.0136559,-102.9231226,999,-1,1,-1,true,1,-1
381,1,48.0136559,-102.9231226,999,-1,1,-1,true,1,-1
382,1,48.0136559,-102.9228814,999,-1,1,-1,true,1,-1
382,1,48.0136559,-102.9228814,999,-1,1,-1,true,1,-1
383,1,48.0136559,-102.9226401,999,-1,1,-1,true,1,-1
383,1,48.0136559,-102.9226401,999,-1,1,-1,true,1,-1
384,1,48.0136559,-102.9223988,999,-1,1,-1,true,1,-1
384,1,48.0136559,-102.9223988,999,-1,1,-1,true,1,-1
385,1,48.0136559,-102.9221576,999,-1,1,-1,true,1,-1
385,1,48.0136559,-102.9221576,999,-1,1,-1,true,1,-1
386,1,48.0136559,-102.9219163,999,-1,1,-1,true,1,-1
386,1,48.0136559,-102.9219163,999,-1,1,-1,true,1,-1
387,1,48.0136559,-102.921675,999,-1,1,-1,true,1,-1
387,1,48.0136559,-102.921675,999,-1,1,-1,true,1,-1
388,1,48.0136559,-102.9214337,999,-1,1,-1,true,1,-1
388,1,48.0136559,-102.9214337,999,-1,1,-1,true,1,-1
389,1,48.0136559,-102.9211925,999,-1,1,-1,true,1,-1
389,1,48.0136559,-102.9211925,999,-1,1,-1,true,1,-1
390,1,48.0136559,-102.9209512,999,-1,1,-1,true,1,-1
390,1,48.0136559,-102.9209512,999,-1,1,-1,true,1,-1
391,1,48.0136559,-102.9207099,999,-1,1,-1,true,1,-1
391,1,48.0136559,-102.9207099,999,-1,1,-1,true,1,-1
392,1,48.0136559,-102.9204687,999,-1,1,-1,true,1,-1
392,1,48.0136559,-102.9204687,999,-1,1,-1,true,1,-1
393,1,48.0136559,-102.9202274,999,-1,1,-1,true,1,-1
393,1,48.0136559,-102.9202274,999,-1,1,-1,true,1,-1
394,1,48.0136559,-102.9199861,999,-1,1,-1,true,1,-1
394,1,48.0136559,-102.9199861,999,-1,1,-1,true,1,-1
395,1,48.0136559,-102.9197449,999,-1,1,-1,true,1,-1
395,1,48.0136559,-102.9197449,999,-1,1,-1,true,1,-1
396,1,48.0136559,-102.9195036,999,-1,1,-1,true,1,-1
396,1,48.0136559,-102.9195036,999,-1,1,-1,true,1,-1
397,1,48.0136559,-102.9192623,999,-1,1,-1,true,1,-1
397,1,48.0136559,-102.9192623,999,-1,1,-1,true,1,-1
398,1,48.0136559,-102.9190211,999,-1,1,-1,true,1,-1
398,1,48.0136559,-102.9190211,999,-1,1,-1,true,1,-1
399,1,48.0136559,-102.9187798,999,-1,1,-1,true,1,-1
399,1,48.0136559,-102.9187798,999,-1,1,-1,true,1,-1
400,1,48.0136559,-102.9185385,999,-1,1,-1,true,1,-1
400,1,48.0136559,-102.9185385,999,-1,1,-1,true,1,-1
401,1,48.0136559,-102.9182973,999,-1,1,-1,true,1,-1
401,1,48.0136559,-102.9182973,999,-1,1,-1,true,1,-1
402,1,48.0136559,-102.918056,999,-1,1,-1,true,1,-1
402,1,48.0136559,-102.918056,999,-1,1,-1,true,1,-1
403,1,48.0136559,-102.9178147,999,-1,1,-1,true,1,-1
403,1,48.0136559,-102.9178147,999,-1,1,-1,true,1,-1
404,1,48.0136559,-102.9175734,999,-1,1,-1,true,1,-1
404,1,48.0136559,-102.9175734,999,-1,1,-1,true,1,-1
405,1,48.0136559,-102.9173322,999,-1,1,-1,true,1,-1
405,1,48.0136559,-102.9173322,999,-1,1,-1,true,1,-1
406,1,48.0136559,-102.9170909,999,-1,1,-1,true,1,-1
406,1,48.0136559,-102.9170909,999,-1,1,-1,true,1,-1
407,1,48.0136559,-102.9168496,999,-1,1,-1,true,1,-1
407,1,48.0136559,-102.9168496,999,-1,1,-1,true,1,-1
408,1,48.0136559,-102.9166084,999,-1,1,-1,true,1,-1
408,1,48.0136559,-102.9166084,999,-1,1,-1,true,1,-1
409,1,48.0136559,-102.9163671,999,-1,1,-1,true,1,-1
409,1,48.0136559,-102.9163671,999,-1,1,-1,true,1,-1
410,1,48.0136559,-102.9161258,999,-1,1,-1,true,1,-1
410,1,48.0136559,-102.9161258,999,-1,1,-1,true,1,-1
411,1,48.0136559,-102.9158846,999,-1,1,-1,true,1,-1
411,1,48.0136559,-102.9158846,999,-1,1,-1,true,1,-1
412,1,48.0136559,-102.9156433,999,-1,1,-1,true,1,-1
412,1,48.0136559,-102.9156433,999,-1,1,-1,true,1,-1
413,1,48.0136559,-102.915402,999,-1,1,-1,true,1,-1
413,1,48.0136559,-102.915402,999,-1,1,-1,true,1,-1
414,1,48.0136559,-102.9151608,999,-1,1,-1,true,1,-1
