Time_Step,UAV_ID,X_Distance,Y_Distance,Signal_strength,Current_Basestation,Finished,SINR,Unmanned,Level,Flag
195,1,34966.42293721046,8570.949240938924,999,-1,1,4,true,1,-1
195,1,34966.42293721046,8570.949240938924,999,-1,1,4,true,1,-1
196,1,34984.4496651572,8570.949212768961,999,-1,1,4,true,1,-1
196,1,34984.4496651572,8570.949212768961,999,-1,1,4,true,1,-1
197,1,35002.47639301847,8570.949184599356,999,-1,1,4,true,1,-1
197,1,35002.47639301847,8570.949184599356,999,-1,1,4,true,1,-1
198,1,35020.50312079421,8570.949156429751,999,-1,1,4,true,1,-1
198,1,35020.50312079421,8570.949156429751,999,-1,1,4,true,1,-1
199,1,35038.529848484366,8570.949128260852,999,-1,1,2,true,1,-1
199,1,35038.529848484366,8570.949128260852,999,-1,1,2,true,1,-1
200,1,35056.556576088944,8570.94910009054,999,-1,1,4,true,1,-1
200,1,35056.556576088944,8570.94910009054,999,-1,1,4,true,1,-1
201,1,35074.58330360785,8570.949071920579,999,-1,1,4,true,1,-1
201,1,35074.58330360785,8570.949071920579,999,-1,1,4,true,1,-1
202,1,35092.61003104105,8570.949043750263,999,-1,1,4,true,1,-1
202,1,35092.61003104105,8570.949043750263,999,-1,1,4,true,1,-1
203,1,35110.6367583885,8570.949015580303,999,-1,1,4,true,1,-1
203,1,35110.6367583885,8570.949015580303,999,-1,1,4,true,1,-1
204,1,35128.66348564912,8570.948987410697,999,-1,1,4,true,1,-1
204,1,35128.66348564912,8570.948987410697,999,-1,1,4,true,1,-1
205,1,35146.69021282391,8570.94895924144,999,-1,1,2,true,1,-1
205,1,35146.69021282391,8570.94895924144,999,-1,1,2,true,1,-1
206,1,35164.71693991283,8570.948931071836,999,-1,1,4,true,1,-1
206,1,35164.71693991283,8570.948931071836,999,-1,1,4,true,1,-1
207,1,35182.74366691582,8570.948902902226,999,-1,1,4,true,1,-1
207,1,35182.74366691582,8570.948902902226,999,-1,1,4,true,1,-1
208,1,35200.77039383284,8570.948874731912,999,-1,1,4,true,1,-1
208,1,35200.77039383284,8570.948874731912,999,-1,1,4,true,1,-1
209,1,35218.797120663876,8570.948846562305,999,-1,1,4,true,1,-1
209,1,35218.797120663876,8570.948846562305,999,-1,1,4,true,1,-1
210,1,35236.82384740885,8570.948818391995,999,-1,1,4,true,1,-1
210,1,35236.82384740885,8570.948818391995,999,-1,1,4,true,1,-1
211,1,35254.850574067736,8570.94879022133,999,-1,1,2,true,1,-1
211,1,35254.850574067736,8570.94879022133,999,-1,1,2,true,1,-1
212,1,35272.87730064047,8570.94876205207,999,-1,1,4,true,1,-1
212,1,35272.87730064047,8570.94876205207,999,-1,1,4,true,1,-1
213,1,35290.90402712702,8570.948733882113,999,-1,1,4,true,1,-1
213,1,35290.90402712702,8570.948733882113,999,-1,1,4,true,1,-1
214,1,35308.93075352735,8570.948705713214,999,-1,1,4,true,1,-1
214,1,35308.93075352735,8570.948705713214,999,-1,1,4,true,1,-1
215,1,35326.957479841396,8570.948677542898,999,-1,1,4,true,1,-1
215,1,35326.957479841396,8570.948677542898,999,-1,1,4,true,1,-1
216,1,35344.984206069144,8570.948649373293,999,-1,1,4,true,1,-1
216,1,35344.984206069144,8570.948649373293,999,-1,1,4,true,1,-1
217,1,35363.010932209465,8570.948621203686,999,-1,1,2,true,1,-1
217,1,35363.010932209465,8570.948621203686,999,-1,1,2,true,1,-1
218,1,35381.03765826338,8570.94859303408,999,-1,1,4,true,1,-1
218,1,35381.03765826338,8570.94859303408,999,-1,1,4,true,1,-1
219,1,35399.06438423085,8570.948564864475,999,-1,1,4,true,1,-1
219,1,35399.06438423085,8570.948564864475,999,-1,1,4,true,1,-1
220,1,35417.091110111825,8570.948536694868,999,-1,1,4,true,1,-1
220,1,35417.091110111825,8570.948536694868,999,-1,1,4,true,1,-1
221,1,35435.11783590629,8570.948508524905,999,-1,1,4,true,1,-1
221,1,35435.11783590629,8570.948508524905,999,-1,1,4,true,1,-1
222,1,35453.14456161415,8570.948480355652,999,-1,1,4,true,1,-1
222,1,35453.14456161415,8570.948480355652,999,-1,1,4,true,1,-1
223,1,35471.17128723537,8570.948452186398,999,-1,1,2,true,1,-1
223,1,35471.17128723537,8570.948452186398,999,-1,1,2,true,1,-1
224,1,35489.198012769964,8570.948424017148,999,-1,1,4,true,1,-1
224,1,35489.198012769964,8570.948424017148,999,-1,1,4,true,1,-1
225,1,35507.224738217825,8570.948395846124,999,-1,1,4,true,1,-1
225,1,35507.224738217825,8570.948395846124,999,-1,1,4,true,1,-1
226,1,35525.25146357893,8570.94836767687,999,-1,1,4,true,1,-1
226,1,35525.25146357893,8570.94836767687,999,-1,1,4,true,1,-1
227,1,35543.27818885325,8570.948339507975,999,-1,1,4,true,1,-1
227,1,35543.27818885325,8570.948339507975,999,-1,1,4,true,1,-1
228,1,35561.30491404069,8570.948311338014,999,-1,1,4,true,1,-1
228,1,35561.30491404069,8570.948311338014,999,-1,1,4,true,1,-1
229,1,35579.33163914021,8570.948283169113,999,-1,1,2,true,1,-1
229,1,35579.33163914021,8570.948283169113,999,-1,1,2,true,1,-1
230,1,35597.358364152795,8570.948254998442,999,-1,1,4,true,1,-1
230,1,35597.358364152795,8570.948254998442,999,-1,1,4,true,1,-1
231,1,35615.3850890784,8570.948226828838,999,-1,1,4,true,1,-1
231,1,35615.3850890784,8570.948226828838,999,-1,1,4,true,1,-1
232,1,35633.41181391699,8570.948198658883,999,-1,1,4,true,1,-1
232,1,35633.41181391699,8570.948198658883,999,-1,1,4,true,1,-1
233,1,35651.4385386685,8570.948170488566,999,-1,1,4,true,1,-1
233,1,35651.4385386685,8570.948170488566,999,-1,1,4,true,1,-1
234,1,35669.46526333291,8570.948142319312,999,-1,1,4,true,1,-1
234,1,35669.46526333291,8570.948142319312,999,-1,1,4,true,1,-1
235,1,35687.49198791018,8570.948114149352,999,-1,1,2,true,1,-1
235,1,35687.49198791018,8570.948114149352,999,-1,1,2,true,1,-1
236,1,35705.518712400255,8570.94808597939,999,-1,1,4,true,1,-1
236,1,35705.518712400255,8570.94808597939,999,-1,1,4,true,1,-1
237,1,35723.545436803084,8570.948057809786,999,-1,1,4,true,1,-1
237,1,35723.545436803084,8570.948057809786,999,-1,1,4,true,1,-1
238,1,35741.57216111863,8570.948029639821,999,-1,1,4,true,1,-1
238,1,35741.57216111863,8570.948029639821,999,-1,1,4,true,1,-1
239,1,35759.59888534686,8570.94800147057,999,-1,1,4,true,1,-1
239,1,35759.59888534686,8570.94800147057,999,-1,1,4,true,1,-1
240,1,35777.62560948768,8570.947973299904,999,-1,1,4,true,1,-1
240,1,35777.62560948768,8570.947973299904,999,-1,1,4,true,1,-1
241,1,35795.65233354003,8570.947945131002,999,-1,1,2,true,1,-1
241,1,35795.65233354003,8570.947945131002,999,-1,1,2,true,1,-1
242,1,35813.67905750491,8570.94791696069,999,-1,1,4,true,1,-1
242,1,35813.67905750491,8570.94791696069,999,-1,1,4,true,1,-1
243,1,35831.70578138233,8570.947888790728,999,-1,1,4,true,1,-1
243,1,35831.70578138233,8570.947888790728,999,-1,1,4,true,1,-1
244,1,35849.732505172164,8570.947860620767,999,-1,1,4,true,1,-1
244,1,35849.732505172164,8570.947860620767,999,-1,1,4,true,1,-1
245,1,35867.75922887444,8570.947832450809,999,-1,1,4,true,1,-1
245,1,35867.75922887444,8570.947832450809,999,-1,1,4,true,1,-1
246,1,35885.78595248907,8570.947804281199,999,-1,1,4,true,1,-1
246,1,35885.78595248907,8570.947804281199,999,-1,1,4,true,1,-1
247,1,35903.812676015994,8570.947776110886,999,-1,1,2,true,1,-1
247,1,35903.812676015994,8570.947776110886,999,-1,1,2,true,1,-1
248,1,35921.83939945523,8570.947747941635,999,-1,1,4,true,1,-1
248,1,35921.83939945523,8570.947747941635,999,-1,1,4,true,1,-1
249,1,35939.86612280667,8570.947719771675,999,-1,1,4,true,1,-1
249,1,35939.86612280667,8570.947719771675,999,-1,1,4,true,1,-1
250,1,35957.89284607029,8570.947691601714,999,-1,1,4,true,1,-1
250,1,35957.89284607029,8570.947691601714,999,-1,1,4,true,1,-1
251,1,35975.9195692461,8570.94766343246,999,-1,1,4,true,1,-1
251,1,35975.9195692461,8570.94766343246,999,-1,1,4,true,1,-1
252,1,35993.946292333945,8570.9476352625,999,-1,1,4,true,1,-1
252,1,35993.946292333945,8570.9476352625,999,-1,1,4,true,1,-1
253,1,36011.97301533283,8570.94760709183,999,-1,1,2,true,1,-1
253,1,36011.97301533283,8570.94760709183,999,-1,1,2,true,1,-1
254,1,36029.9997382437,8570.947578921872,999,-1,1,4,true,1,-1
254,1,36029.9997382437,8570.947578921872,999,-1,1,4,true,1,-1
255,1,36048.026461066554,8570.947550752264,999,-1,1,4,true,1,-1
255,1,36048.026461066554,8570.947550752264,999,-1,1,4,true,1,-1
256,1,36066.05318380132,8570.947522582663,999,-1,1,4,true,1,-1
256,1,36066.05318380132,8570.947522582663,999,-1,1,4,true,1,-1
257,1,36084.07990644797,8570.947494413052,999,-1,1,4,true,1,-1
257,1,36084.07990644797,8570.947494413052,999,-1,1,4,true,1,-1
258,1,36102.10662900644,8570.947466242385,999,-1,1,4,true,1,-1
258,1,36102.10662900644,8570.947466242385,999,-1,1,4,true,1,-1
259,1,36120.13335147674,8570.947438072779,999,-1,1,2,true,1,-1
259,1,36120.13335147674,8570.947438072779,999,-1,1,2,true,1,-1
260,1,36138.16007385875,8570.947409903172,999,-1,1,4,true,1,-1
260,1,36138.16007385875,8570.947409903172,999,-1,1,4,true,1,-1
261,1,36156.18679615248,8570.947381733562,999,-1,1,4,true,1,-1
261,1,36156.18679615248,8570.947381733562,999,-1,1,4,true,1,-1
262,1,36174.21351835787,8570.947353564665,999,-1,1,4,true,1,-1
262,1,36174.21351835787,8570.947353564665,999,-1,1,4,true,1,-1
263,1,36192.240240474865,8570.947325394704,999,-1,1,4,true,1,-1
263,1,36192.240240474865,8570.947325394704,999,-1,1,4,true,1,-1
264,1,36210.26696250343,8570.947297224746,999,-1,1,4,true,1,-1
264,1,36210.26696250343,8570.947297224746,999,-1,1,4,true,1,-1
265,1,36228.29368444247,8570.947269055841,999,-1,1,2,true,1,-1
265,1,36228.29368444247,8570.947269055841,999,-1,1,2,true,1,-1
266,1,36246.32040629298,8570.94724088624,999,-1,1,4,true,1,-1
266,1,36246.32040629298,8570.94724088624,999,-1,1,4,true,1,-1
267,1,36264.34712805492,8570.947212716632,999,-1,1,4,true,1,-1
267,1,36264.34712805492,8570.947212716632,999,-1,1,4,true,1,-1
268,1,36282.3738497283,8570.947184545961,999,-1,1,4,true,1,-1
268,1,36282.3738497283,8570.947184545961,999,-1,1,4,true,1,-1
269,1,36300.40057131298,8570.947156376002,999,-1,1,4,true,1,-1
269,1,36300.40057131298,8570.947156376002,999,-1,1,4,true,1,-1
270,1,36318.42729280898,8570.947128205333,999,-1,1,4,true,1,-1
270,1,36318.42729280898,8570.947128205333,999,-1,1,4,true,1,-1
271,1,36336.45401421627,8570.947100035377,999,-1,1,2,true,1,-1
271,1,36336.45401421627,8570.947100035377,999,-1,1,2,true,1,-1
272,1,36354.480735534744,8570.947071866123,999,-1,1,4,true,1,-1
272,1,36354.480735534744,8570.947071866123,999,-1,1,4,true,1,-1
273,1,36372.5074567644,8570.947043696515,999,-1,1,4,true,1,-1
273,1,36372.5074567644,8570.947043696515,999,-1,1,4,true,1,-1
274,1,36390.53417790521,8570.94701552691,999,-1,1,4,true,1,-1
274,1,36390.53417790521,8570.94701552691,999,-1,1,4,true,1,-1
275,1,36408.56089895709,8570.946987356945,999,-1,1,4,true,1,-1
275,1,36408.56089895709,8570.946987356945,999,-1,1,4,true,1,-1
276,1,36426.58761992,8570.946959187695,999,-1,1,4,true,1,-1
276,1,36426.58761992,8570.946959187695,999,-1,1,4,true,1,-1
277,1,36444.614340792854,8570.946931018443,999,-1,1,2,true,1,-1
277,1,36444.614340792854,8570.946931018443,999,-1,1,2,true,1,-1
278,1,36462.641061576665,8570.94690284954,999,-1,1,4,true,1,-1
278,1,36462.641061576665,8570.94690284954,999,-1,1,4,true,1,-1
279,1,36480.66778227137,8570.946874680289,999,-1,1,4,true,1,-1
279,1,36480.66778227137,8570.946874680289,999,-1,1,4,true,1,-1
280,1,36498.69450287696,8570.94684651068,999,-1,1,4,true,1,-1
280,1,36498.69450287696,8570.94684651068,999,-1,1,4,true,1,-1
281,1,36516.72122339337,8570.946818341077,999,-1,1,4,true,1,-1
281,1,36516.72122339337,8570.946818341077,999,-1,1,4,true,1,-1
282,1,36534.74794382055,8570.946790170407,999,-1,1,4,true,1,-1
282,1,36534.74794382055,8570.946790170407,999,-1,1,4,true,1,-1
283,1,36552.77466415848,8570.946762000443,999,-1,1,2,true,1,-1
283,1,36552.77466415848,8570.946762000443,999,-1,1,2,true,1,-1
284,1,36570.801384407096,8570.946733831192,999,-1,1,4,true,1,-1
284,1,36570.801384407096,8570.946733831192,999,-1,1,4,true,1,-1
285,1,36588.828104566346,8570.946705661234,999,-1,1,4,true,1,-1
285,1,36588.828104566346,8570.946705661234,999,-1,1,4,true,1,-1
286,1,36606.854824636204,8570.946677491624,999,-1,1,4,true,1,-1
286,1,36606.854824636204,8570.946677491624,999,-1,1,4,true,1,-1
287,1,36624.881544616626,8570.946649322372,999,-1,1,4,true,1,-1
287,1,36624.881544616626,8570.946649322372,999,-1,1,4,true,1,-1
288,1,36642.90826450753,8570.946621152056,999,-1,1,4,true,1,-1
288,1,36642.90826450753,8570.946621152056,999,-1,1,4,true,1,-1
289,1,36660.934984307874,8570.946592981745,999,-1,1,2,true,1,-1
289,1,36660.934984307874,8570.946592981745,999,-1,1,2,true,1,-1
290,1,36678.961704018635,8570.946564813199,999,-1,1,4,true,1,-1
290,1,36678.961704018635,8570.946564813199,999,-1,1,4,true,1,-1
291,1,36696.98842363976,8570.94653664324,999,-1,1,4,true,1,-1
291,1,36696.98842363976,8570.94653664324,999,-1,1,4,true,1,-1
292,1,36715.01514317126,8570.94650847363,999,-1,1,4,true,1,-1
292,1,36715.01514317126,8570.94650847363,999,-1,1,4,true,1,-1
293,1,36733.04186261301,8570.946480304734,999,-1,1,4,true,1,-1
293,1,36733.04186261301,8570.946480304734,999,-1,1,4,true,1,-1
294,1,36751.06858196505,8570.94645213477,999,-1,1,4,true,1,-1
294,1,36751.06858196505,8570.94645213477,999,-1,1,4,true,1,-1
295,1,36769.095301227295,8570.946423964106,999,-1,1,2,true,1,-1
295,1,36769.095301227295,8570.946423964106,999,-1,1,2,true,1,-1
296,1,36787.12202039966,8570.946395794499,999,-1,1,4,true,1,-1
296,1,36787.12202039966,8570.946395794499,999,-1,1,4,true,1,-1
297,1,36805.14873948218,8570.946367625247,999,-1,1,4,true,1,-1
297,1,36805.14873948218,8570.946367625247,999,-1,1,4,true,1,-1
298,1,36823.17545847476,8570.946339455639,999,-1,1,4,true,1,-1
298,1,36823.17545847476,8570.946339455639,999,-1,1,4,true,1,-1
299,1,36841.20217737735,8570.946311286385,999,-1,1,4,true,1,-1
299,1,36841.20217737735,8570.946311286385,999,-1,1,4,true,1,-1
300,1,36859.22889618995,8570.946283116426,999,-1,1,4,true,1,-1
300,1,36859.22889618995,8570.946283116426,999,-1,1,4,true,1,-1
301,1,36877.25561491142,8570.946254946113,999,-1,1,2,true,1,-1
301,1,36877.25561491142,8570.946254946113,999,-1,1,2,true,1,-1
302,1,36895.282333542775,8570.946226776148,999,-1,1,4,true,1,-1
302,1,36895.282333542775,8570.946226776148,999,-1,1,4,true,1,-1
303,1,36913.30905208401,8570.946198606189,999,-1,1,4,true,1,-1
303,1,36913.30905208401,8570.946198606189,999,-1,1,4,true,1,-1
304,1,36931.33577053503,8570.946170436935,999,-1,1,4,true,1,-1
304,1,36931.33577053503,8570.946170436935,999,-1,1,4,true,1,-1
305,1,36949.36248889584,8570.946142266976,999,-1,1,4,true,1,-1
305,1,36949.36248889584,8570.946142266976,999,-1,1,4,true,1,-1
306,1,36967.38920716636,8570.946114097369,999,-1,1,4,true,1,-1
306,1,36967.38920716636,8570.946114097369,999,-1,1,4,true,1,-1
307,1,36985.41592534654,8570.946085928117,999,-1,1,2,true,1,-1
307,1,36985.41592534654,8570.946085928117,999,-1,1,2,true,1,-1
308,1,37003.44264343636,8570.946057757805,999,-1,1,4,true,1,-1
308,1,37003.44264343636,8570.946057757805,999,-1,1,4,true,1,-1
309,1,37021.469361435775,8570.946029587842,999,-1,1,4,true,1,-1
309,1,37021.469361435775,8570.946029587842,999,-1,1,4,true,1,-1
310,1,37039.49607934473,8570.946001418939,999,-1,1,4,true,1,-1
310,1,37039.49607934473,8570.946001418939,999,-1,1,4,true,1,-1
311,1,37057.52279716318,8570.94597324863,999,-1,1,4,true,1,-1
311,1,37057.52279716318,8570.94597324863,999,-1,1,4,true,1,-1
312,1,37075.54951489111,8570.945945078669,999,-1,1,4,true,1,-1
312,1,37075.54951489111,8570.945945078669,999,-1,1,4,true,1,-1
313,1,37093.57623252737,8570.94591690906,999,-1,1,2,true,1,-1
313,1,37093.57623252737,8570.94591690906,999,-1,1,2,true,1,-1
314,1,37111.60295007302,8570.945888739105,999,-1,1,4,true,1,-1
314,1,37111.60295007302,8570.945888739105,999,-1,1,4,true,1,-1
315,1,37129.62966752797,8570.945860569846,999,-1,1,4,true,1,-1
315,1,37129.62966752797,8570.945860569846,999,-1,1,4,true,1,-1
316,1,37147.6563848922,8570.945832399888,999,-1,1,4,true,1,-1
316,1,37147.6563848922,8570.945832399888,999,-1,1,4,true,1,-1
317,1,37165.68310216567,8570.945804229576,999,-1,1,4,true,1,-1
317,1,37165.68310216567,8570.945804229576,999,-1,1,4,true,1,-1
318,1,37183.70981934834,8570.94577605926,999,-1,1,4,true,1,-1
318,1,37183.70981934834,8570.94577605926,999,-1,1,4,true,1,-1
319,1,37201.73653644016,8570.945747888949,999,-1,1,2,true,1,-1
319,1,37201.73653644016,8570.945747888949,999,-1,1,2,true,1,-1
320,1,37219.76325344108,8570.94571971899,999,-1,1,4,true,1,-1
320,1,37219.76325344108,8570.94571971899,999,-1,1,4,true,1,-1
321,1,37237.78997035104,8570.945691548672,999,-1,1,4,true,1,-1
321,1,37237.78997035104,8570.945691548672,999,-1,1,4,true,1,-1
322,1,37255.81668717005,8570.94566337871,999,-1,1,4,true,1,-1
322,1,37255.81668717005,8570.94566337871,999,-1,1,4,true,1,-1
323,1,37273.84340389803,8570.945635208749,999,-1,1,4,true,1,-1
323,1,37273.84340389803,8570.945635208749,999,-1,1,4,true,1,-1
324,1,37291.87012053491,8570.945607038086,999,-1,1,4,true,1,-1
324,1,37291.87012053491,8570.945607038086,999,-1,1,4,true,1,-1
325,1,37309.896837079614,8570.945578868123,999,-1,1,2,true,1,-1
325,1,37309.896837079614,8570.945578868123,999,-1,1,2,true,1,-1
326,1,37327.92355353317,8570.945550698869,999,-1,1,4,true,1,-1
326,1,37327.92355353317,8570.945550698869,999,-1,1,4,true,1,-1
327,1,37345.950269895526,8570.945522529615,999,-1,1,4,true,1,-1
327,1,37345.950269895526,8570.945522529615,999,-1,1,4,true,1,-1
328,1,37363.976986166614,8570.945494360009,999,-1,1,4,true,1,-1
328,1,37363.976986166614,8570.945494360009,999,-1,1,4,true,1,-1
329,1,37382.003702346425,8570.945466190404,999,-1,1,4,true,1,-1
329,1,37382.003702346425,8570.945466190404,999,-1,1,4,true,1,-1
330,1,37400.030418434915,8570.945438020794,999,-1,1,4,true,1,-1
330,1,37400.030418434915,8570.945438020794,999,-1,1,4,true,1,-1
331,1,37418.05713443202,8570.945409851194,999,-1,1,2,true,1,-1
331,1,37418.05713443202,8570.945409851194,999,-1,1,2,true,1,-1
332,1,37436.08385033769,8570.945381680876,999,-1,1,4,true,1,-1
332,1,37436.08385033769,8570.945381680876,999,-1,1,4,true,1,-1
333,1,37454.11056615188,8570.945353511623,999,-1,1,4,true,1,-1
333,1,37454.11056615188,8570.945353511623,999,-1,1,4,true,1,-1
334,1,37472.13728187456,8570.945325341661,999,-1,1,4,true,1,-1
334,1,37472.13728187456,8570.945325341661,999,-1,1,4,true,1,-1
335,1,37490.163997505704,8570.945297172055,999,-1,1,4,true,1,-1
335,1,37490.163997505704,8570.945297172055,999,-1,1,4,true,1,-1
336,1,37508.19071304524,8570.945269002801,999,-1,1,4,true,1,-1
336,1,37508.19071304524,8570.945269002801,999,-1,1,4,true,1,-1
337,1,37526.21742849206,8570.945240833902,999,-1,1,2,true,1,-1
337,1,37526.21742849206,8570.945240833902,999,-1,1,2,true,1,-1
338,1,37544.2441438472,8570.945212665001,999,-1,1,4,true,1,-1
338,1,37544.2441438472,8570.945212665001,999,-1,1,4,true,1,-1
339,1,37562.270859110584,8570.945184495042,999,-1,1,4,true,1,-1
339,1,37562.270859110584,8570.945184495042,999,-1,1,4,true,1,-1
340,1,37580.29757428223,8570.945156324728,999,-1,1,4,true,1,-1
340,1,37580.29757428223,8570.945156324728,999,-1,1,4,true,1,-1
341,1,37598.324289362004,8570.945128154412,999,-1,1,4,true,1,-1
341,1,37598.324289362004,8570.945128154412,999,-1,1,4,true,1,-1
342,1,37616.35100434997,8570.945099984454,999,-1,1,4,true,1,-1
342,1,37616.35100434997,8570.945099984454,999,-1,1,4,true,1,-1
343,1,37634.377719246,8570.945071815198,999,-1,1,2,true,1,-1
343,1,37634.377719246,8570.945071815198,999,-1,1,2,true,1,-1
344,1,37652.40443405008,8570.94504364524,999,-1,1,4,true,1,-1
344,1,37652.40443405008,8570.94504364524,999,-1,1,4,true,1,-1
345,1,37670.43114876215,8570.94501547528,999,-1,1,4,true,1,-1
345,1,37670.43114876215,8570.94501547528,999,-1,1,4,true,1,-1
346,1,37688.45786338218,8570.944987305676,999,-1,1,4,true,1,-1
346,1,37688.45786338218,8570.944987305676,999,-1,1,4,true,1,-1
347,1,37706.48457791016,8570.944959136066,999,-1,1,4,true,1,-1
347,1,37706.48457791016,8570.944959136066,999,-1,1,4,true,1,-1
348,1,37724.51129234597,8570.944930966813,999,-1,1,4,true,1,-1
348,1,37724.51129234597,8570.944930966813,999,-1,1,4,true,1,-1
349,1,37742.53800668857,8570.94490279721,999,-1,1,2,true,1,-1
349,1,37742.53800668857,8570.94490279721,999,-1,1,2,true,1,-1
350,1,37760.56472093896,8570.944874627601,999,-1,1,4,true,1,-1
350,1,37760.56472093896,8570.944874627601,999,-1,1,4,true,1,-1
351,1,37778.59143509704,8570.944846457287,999,-1,1,4,true,1,-1
351,1,37778.59143509704,8570.944846457287,999,-1,1,4,true,1,-1
352,1,37796.61814916285,8570.944818287679,999,-1,1,4,true,1,-1
352,1,37796.61814916285,8570.944818287679,999,-1,1,4,true,1,-1
353,1,37814.64486313632,8570.944790117717,999,-1,1,4,true,1,-1
353,1,37814.64486313632,8570.944790117717,999,-1,1,4,true,1,-1
354,1,37832.671577017376,8570.944761948465,999,-1,1,4,true,1,-1
354,1,37832.671577017376,8570.944761948465,999,-1,1,4,true,1,-1
355,1,37850.698290805994,8570.944733779215,999,-1,1,2,true,1,-1
355,1,37850.698290805994,8570.944733779215,999,-1,1,2,true,1,-1
356,1,37868.72500450214,8570.944705609609,999,-1,1,4,true,1,-1
356,1,37868.72500450214,8570.944705609609,999,-1,1,4,true,1,-1
357,1,37886.751718105756,8570.944677439293,999,-1,1,4,true,1,-1
357,1,37886.751718105756,8570.944677439293,999,-1,1,4,true,1,-1
358,1,37904.77843161681,8570.944649268627,999,-1,1,4,true,1,-1
358,1,37904.77843161681,8570.944649268627,999,-1,1,4,true,1,-1
359,1,37922.80514503525,8570.944621099017,999,-1,1,4,true,1,-1
359,1,37922.80514503525,8570.944621099017,999,-1,1,4,true,1,-1
360,1,37940.83185836103,8570.944592929058,999,-1,1,4,true,1,-1
360,1,37940.83185836103,8570.944592929058,999,-1,1,4,true,1,-1
361,1,37958.85857159303,8570.944564759453,999,-1,1,2,true,1,-1
361,1,37958.85857159303,8570.944564759453,999,-1,1,2,true,1,-1
362,1,37976.88528473231,8570.944536589843,999,-1,1,4,true,1,-1
362,1,37976.88528473231,8570.944536589843,999,-1,1,4,true,1,-1
363,1,37994.9119977788,8570.944508420236,999,-1,1,4,true,1,-1
363,1,37994.9119977788,8570.944508420236,999,-1,1,4,true,1,-1
364,1,38012.93871073243,8570.94448025063,999,-1,1,4,true,1,-1
364,1,38012.93871073243,8570.94448025063,999,-1,1,4,true,1,-1
365,1,38030.96542359319,8570.944452081378,999,-1,1,4,true,1,-1
365,1,38030.96542359319,8570.944452081378,999,-1,1,4,true,1,-1
366,1,38048.99213636104,8570.94442391071,999,-1,1,4,true,1,-1
366,1,38048.99213636104,8570.94442391071,999,-1,1,4,true,1,-1
367,1,38067.01884903591,8570.944395741104,999,-1,1,2,true,1,-1
367,1,38067.01884903591,8570.944395741104,999,-1,1,2,true,1,-1
368,1,38085.04556161778,8570.94436757185,999,-1,1,4,true,1,-1
368,1,38085.04556161778,8570.94436757185,999,-1,1,4,true,1,-1
369,1,38103.07227410658,8570.944339401536,999,-1,1,4,true,1,-1
369,1,38103.07227410658,8570.944339401536,999,-1,1,4,true,1,-1
370,1,38121.09898650231,8570.944311232284,999,-1,1,4,true,1,-1
370,1,38121.09898650231,8570.944311232284,999,-1,1,4,true,1,-1
371,1,38139.125698804884,8570.944283062325,999,-1,1,4,true,1,-1
371,1,38139.125698804884,8570.944283062325,999,-1,1,4,true,1,-1
372,1,38157.15241101425,8570.944254892715,999,-1,1,4,true,1,-1
372,1,38157.15241101425,8570.944254892715,999,-1,1,4,true,1,-1
373,1,38175.17912312935,8570.9442267224,999,-1,1,2,true,1,-1
373,1,38175.17912312935,8570.9442267224,999,-1,1,2,true,1,-1
374,1,38193.20583515119,8570.944198552086,999,-1,1,4,true,1,-1
374,1,38193.20583515119,8570.944198552086,999,-1,1,4,true,1,-1
375,1,38211.232547079686,8570.944170382834,999,-1,1,4,true,1,-1
375,1,38211.232547079686,8570.944170382834,999,-1,1,4,true,1,-1
376,1,38229.25925891482,8570.94414221323,999,-1,1,4,true,1,-1
376,1,38229.25925891482,8570.94414221323,999,-1,1,4,true,1,-1
377,1,38247.28597065655,8570.944114043623,999,-1,1,4,true,1,-1
377,1,38247.28597065655,8570.944114043623,999,-1,1,4,true,1,-1
378,1,38265.31268230482,8570.944085872956,999,-1,1,4,true,1,-1
378,1,38265.31268230482,8570.944085872956,999,-1,1,4,true,1,-1
379,1,38283.339393859605,8570.944057703344,999,-1,1,2,true,1,-1
379,1,38283.339393859605,8570.944057703344,999,-1,1,2,true,1,-1
380,1,38301.36610532088,8570.944029533384,999,-1,1,4,true,1,-1
380,1,38301.36610532088,8570.944029533384,999,-1,1,4,true,1,-1
381,1,38319.392816688516,8570.944001363072,999,-1,1,4,true,1,-1
381,1,38319.392816688516,8570.944001363072,999,-1,1,4,true,1,-1
382,1,38337.41952796257,8570.94397319311,999,-1,1,4,true,1,-1
382,1,38337.41952796257,8570.94397319311,999,-1,1,4,true,1,-1
383,1,38355.44623914293,8570.943945023153,999,-1,1,4,true,1,-1
383,1,38355.44623914293,8570.943945023153,999,-1,1,4,true,1,-1
384,1,38373.47295022961,8570.94391685425,999,-1,1,4,true,1,-1
384,1,38373.47295022961,8570.94391685425,999,-1,1,4,true,1,-1
385,1,38391.49966122141,8570.943888684998,999,-1,1,2,true,1,-1
385,1,38391.49966122141,8570.943888684998,999,-1,1,2,true,1,-1
386,1,38409.52637211946,8570.943860515745,999,-1,1,4,true,1,-1
386,1,38409.52637211946,8570.943860515745,999,-1,1,4,true,1,-1
387,1,38427.55308292364,8570.943832345783,999,-1,1,4,true,1,-1
387,1,38427.55308292364,8570.943832345783,999,-1,1,4,true,1,-1
388,1,38445.579793633915,8570.943804176532,999,-1,1,4,true,1,-1
