Timestamp,ID,Lng,Lat,SINR,CQI,Route Distance
1,1,-103.0109444,48.0154367,18.485317479485563,13,18.0
1,1,-103.0109444,48.0154367,18.485317479485563,13,18.0
2,1,-103.0109444,48.0152748,18.485317479485563,13,36.0
2,1,-103.0109444,48.0152748,18.485317479485563,13,36.0
3,1,-103.0109444,48.0151129,18.396171187543253,13,54.0
3,1,-103.0109444,48.0151129,18.396171187543253,13,54.0
4,1,-103.0109444,48.014951,18.3515956449992,13,72.0
4,1,-103.0109444,48.014951,18.3515956449992,13,72.0
5,1,-103.0109444,48.0147892,18.307023658244713,13,90.0
5,1,-103.0109444,48.0147892,18.307023658244713,13,90.0
6,1,-103.0109444,48.0146273,18.26245893985387,13,108.0
6,1,-103.0109444,48.0146273,18.26245893985387,13,108.0
7,1,-103.0109444,48.0144654,18.21790510768547,13,126.0
7,1,-103.0109444,48.0144654,18.21790510768547,13,126.0
8,1,-103.0109444,48.0143035,18.1733657426592,13,144.0
8,1,-103.0109444,48.0143035,18.1733657426592,13,144.0
9,1,-103.0109444,48.0141416,18.1288442498525,13,162.0
9,1,-103.0109444,48.0141416,18.1288442498525,13,162.0
10,1,-103.0109444,48.0141416,18.1288442498525,13,162.0
11,1,-103.0109444,48.0141416,18.08434391364606,13,162.0
12,1,-103.0109444,48.0141416,18.08434391364606,13,162.0
13,1,-103.0109444,48.0141416,18.08434391364606,13,162.0
14,1,-103.0109444,48.0141416,18.08434391364606,13,162.0
15,1,-103.0109444,48.0139797,18.08434391364606,13,180.0
16,1,-103.0109444,48.0138179,18.039867956619965,13,198.0
17,1,-103.0109444,48.013656,18.039867956619965,13,216.0
18,1,-103.0107031,48.013656,17.95100165487262,13,234.0
19,1,-103.0104618,48.013656,17.99149810935394,13,252.0
20,1,-103.0102206,48.013656,18.03195750160967,13,270.0
21,1,-103.0099793,48.013656,18.072376036449622,13,288.0
22,1,-103.009738,48.013656,18.072376036449622,13,306.0
23,1,-103.0094968,48.013656,18.153074520452684,13,324.0
24,1,-103.0092555,48.013656,18.153074520452684,13,342.0
25,1,-103.0090142,48.013656,18.23356047171155,13,360.0
26,1,-103.008773,48.013656,18.273713088044378,13,378.0
27,1,-103.0085317,48.013656,18.273713088044378,13,396.0
28,1,-103.0082904,48.013656,18.353815291936705,13,414.0
29,1,-103.0080492,48.013656,18.393755706982226,13,432.0
30,1,-103.0078079,48.013656,18.43361601763071,13,450.0
31,1,-103.0075666,48.013656,18.47339138411311,13,468.0
32,1,-103.0073254,48.013656,18.47339138411311,13,486.0
33,1,-103.0070841,48.013656,18.552667614874093,13,504.0
34,1,-103.0068428,48.013656,18.592158206499366,13,522.0
35,1,-103.0066016,48.013656,18.63154350920547,13,540.0
36,1,-103.0063603,48.013656,18.63154350920547,13,558.0
37,1,-103.006119,48.013656,18.709976749142474,13,576.0
38,1,-103.0058777,48.013656,18.709976749142474,13,594.0
39,1,-103.0056365,48.013656,18.787923352760803,13,612.0
40,1,-103.0053952,48.013656,18.8266999370737,13,630.0
41,1,-103.0051539,48.013656,18.8266999370737,13,648.0
42,1,-103.0049127,48.013656,18.903830429229735,13,666.0
43,1,-103.0046714,48.013656,18.94217221745718,14,684.0
44,1,-103.0044301,48.013656,18.94217221745718,14,702.0
45,1,-103.0041889,48.013656,19.018378117505318,14,720.0
46,1,-103.0039476,48.013656,19.056229535810633,14,738.0
47,1,-103.0037063,48.013656,19.093904630279383,14,756.0
48,1,-103.0034651,48.013656,19.13139685686888,14,774.0
49,1,-103.0032238,48.013656,19.168699507566757,14,792.0
50,1,-103.0029825,48.013656,19.168699507566757,14,810.0
51,1,-103.0027413,48.013656,19.242708689396423,14,828.0
52,1,-103.0025,48.013656,19.27940136662992,14,846.0
53,1,-103.0022587,48.013656,19.315876717760716,14,864.0
54,1,-103.0020174,48.013656,19.352127475765336,14,882.0
55,1,-103.0017762,48.013656,19.352127475765336,14,900.0
56,1,-103.0015349,48.013656,19.42392613025488,14,918.0
57,1,-103.0012936,48.013656,19.459459186236103,14,936.0
58,1,-103.0010524,48.013656,19.49473802756128,14,954.0
59,1,-103.0008111,48.013656,19.529755004947443,14,972.0
60,1,-103.0005698,48.013656,19.56450236499659,14,990.0
61,1,-103.0003286,48.013656,19.598972349151293,14,1008.0
62,1,-103.0000873,48.013656,19.633157051409512,15,1026.0
63,1,-102.999846,48.013656,19.667048516817477,15,1044.0
64,1,-102.9996048,48.013656,19.667048516817477,15,1062.0
65,1,-102.9993635,48.013656,19.733919536913888,15,1080.0
66,1,-102.9991222,48.013656,19.733919536913888,15,1098.0
67,1,-102.998881,48.013656,19.799520353967427,15,1116.0
68,1,-102.9986397,48.013656,19.799520353967427,15,1134.0
69,1,-102.9983984,48.013656,19.86378488434499,15,1152.0
70,1,-102.9981572,48.013656,19.895395240298622,15,1170.0
71,1,-102.9979159,48.013656,19.926646352882205,15,1188.0
72,1,-102.9976746,48.013656,19.926646352882205,15,1206.0
73,1,-102.9974333,48.013656,19.98803705297918,15,1224.0
74,1,-102.9971921,48.013656,20.0181596143323,15,1242.0
75,1,-102.9969508,48.013656,20.047888916075237,15,1260.0
76,1,-102.9967095,48.013656,20.077216384882664,15,1278.0
77,1,-102.9964683,48.013656,20.077216384882664,15,1296.0
78,1,-102.996227,48.013656,20.134631483545217,15,1314.0
79,1,-102.9959857,48.013656,20.16270194236208,15,1332.0
80,1,-102.9957445,48.013656,20.190336211703542,15,1350.0
81,1,-102.9955032,48.013656,20.21752573419206,15,1368.0
82,1,-102.9952619,48.013656,20.24426196480368,15,1386.0
