Timestamp,ID,Lng,Lat,SINR,CQI,Route Distance,Predict SINR,NS3 Distance to Attached BS,Repast Distance to Attached BS
61,1,-103.0003286,48.013656,31.809287818324844,15,1008.0,23.17642593383789,2703.89098,
62,1,-103.0000873,48.013656,31.843413298540778,15,1026.0,23.19943618774414,2703.89098,
63,1,-102.999846,48.013656,31.87724562687913,15,1044.0,23.222436904907227,2703.89098,
64,1,-102.9996048,48.013656,31.87724562687913,15,1062.0,23.245391845703125,2703.89098,
65,1,-102.9993635,48.013656,31.943998725806374,15,1080.0,23.268388748168945,2703.89098,
66,1,-102.9991222,48.013656,31.97690327711208,15,1098.0,23.291358947753906,2703.89098,
67,1,-102.998881,48.013656,31.97690327711208,15,1116.0,23.314260482788086,2703.89098,
68,1,-102.9986397,48.013656,32.04172737273918,15,1134.0,23.337236404418945,2703.89098,
69,1,-102.9983984,48.013656,32.07363034106035,15,1152.0,23.360185623168945,2703.89098,
70,1,-102.9981572,48.013656,32.10518279309654,15,1170.0,23.383106231689453,2703.89098,
71,1,-102.9979159,48.013656,32.13637632555519,15,1188.0,23.406007766723633,2703.89098,
72,1,-102.9976746,48.013656,32.16720249319441,15,1206.0,23.42889404296875,2703.89098,
73,1,-102.9974333,48.013656,32.197652821379705,15,1224.0,23.4517765045166,2703.89098,
74,1,-102.9971921,48.013656,32.22771880467955,15,1242.0,23.474620819091797,2703.89098,
75,1,-102.9969508,48.013656,32.25739191540716,15,1260.0,23.49748420715332,2703.89098,
76,1,-102.9967095,48.013656,32.28666361136809,15,1278.0,23.520355224609375,2703.89098,
77,1,-102.9964683,48.013656,32.28666361136809,15,1296.0,23.543180465698242,2703.89098,
78,1,-102.996227,48.013656,32.343968520908696,15,1314.0,23.565996170043945,2703.89098,
79,1,-102.9959857,48.013656,32.3719846147226,15,1332.0,23.588821411132812,2703.89098,
80,1,-102.9957445,48.013656,32.39956506479567,15,1350.0,23.611610412597656,2703.89098,
81,1,-102.9955032,48.013656,32.42670133066371,15,1368.0,23.634382247924805,2703.89098,
82,1,-102.9952619,48.013656,32.42670133066371,15,1386.0,23.657135009765625,2703.89098,
83,1,-102.9950207,48.013656,32.47960727338472,15,1404.0,23.679885864257812,2703.89098,
84,1,-102.9947794,48.013656,32.5053600102335,15,1422.0,23.70264434814453,2703.89098,
85,1,-102.9945381,48.013656,32.5053600102335,15,1440.0,23.725383758544922,2703.89098,
86,1,-102.9942969,48.013656,32.55542295979411,15,1458.0,23.748077392578125,2703.89098,
87,1,-102.9940556,48.013656,32.5797165088726,15,1476.0,23.77080726623535,2703.89098,
88,1,-102.9938143,48.013656,32.5797165088726,15,1494.0,23.793495178222656,2703.89098,
89,1,-102.993573,48.013656,32.62678658311947,15,1512.0,23.816205978393555,2703.89098,
90,1,-102.9933318,48.013656,32.649546856339896,15,1530.0,23.838821411132812,2703.89098,
91,1,-102.9930905,48.013656,32.671779932317946,15,1548.0,23.861492156982422,2703.89098,
92,1,-102.9928492,48.013656,32.671779932317946,15,1566.0,23.884119033813477,2703.89098,
93,1,-102.992608,48.013656,32.71463301379701,15,1584.0,23.906707763671875,2703.89098,
94,1,-102.9923667,48.013656,32.73523755091496,15,1602.0,23.92932891845703,2703.89098,
95,1,-102.9921254,48.013656,32.755283970827605,15,1620.0,23.95191192626953,2703.89098,
96,1,-102.9918842,48.013656,32.755283970827605,15,1638.0,23.97446060180664,2703.89098,
97,1,-102.9916429,48.013656,32.7936728926868,15,1656.0,23.99706268310547,2703.89098,
98,1,-102.9914016,48.013656,32.81200097043965,15,1674.0,24.01959991455078,2703.89098,
99,1,-102.9911604,48.0136559,32.81200097043965,15,1692.0,24.04214096069336,2703.89098,
100,1,-102.9909191,48.0136559,32.84688944293593,15,1710.0,24.06464385986328,2703.89098,
101,1,-102.9906778,48.0136559,32.84688944293593,15,1728.0,24.0871524810791,2703.89098,
102,1,-102.9904366,48.0136559,32.87937639253113,15,1746.0,24.109643936157227,2703.89098,
103,1,-102.9901953,48.0136559,32.89470324009278,15,1764.0,24.13210105895996,2703.89098,
104,1,-102.989954,48.0136559,32.90941082039831,15,1782.0,24.15457534790039,2703.89098,
105,1,-102.9897128,48.0136559,32.923493247544094,15,1800.0,24.17699432373047,2703.89098,
106,1,-102.9894715,48.0136559,32.923493247544094,15,1818.0,24.199438095092773,2703.89098,
107,1,-102.9892302,48.0136559,32.94976015409708,15,1836.0,24.22185516357422,2703.89098,
108,1,-102.9889889,48.0136559,32.96193394246514,15,1854.0,24.244224548339844,2703.89098,
109,1,-102.9887477,48.0136559,32.97346120798758,15,1872.0,24.26657485961914,2703.89098,
110,1,-102.9885064,48.0136559,32.97346120798758,15,1890.0,24.288976669311523,2703.89098,
111,1,-102.9882651,48.0136559,32.994557357541964,15,1908.0,24.311267852783203,2703.89098,
112,1,-102.9880239,48.0136559,32.994557357541964,15,1926.0,24.3336181640625,2703.89098,
113,1,-102.9877826,48.0136559,33.01301346229425,15,1944.0,24.355918884277344,2703.89098,
114,1,-102.9875413,48.0136559,33.01301346229425,15,1962.0,24.378232955932617,2703.89098,
115,1,-102.9873001,48.0136559,33.02879847251234,15,1980.0,24.400510787963867,2703.89098,
116,1,-102.9870588,48.0136559,33.02879847251234,15,1998.0,24.42276382446289,2703.89098,
117,1,-102.9868175,48.0136559,33.04188561656833,15,2016.0,24.444984436035156,2703.89098,
118,1,-102.9865763,48.0136559,33.04741032657748,15,2034.0,24.467205047607422,2703.89098,
119,1,-102.986335,48.0136559,33.052252537340685,15,2052.0,24.489397048950195,2703.89098,
120,1,-102.9860937,48.0136559,33.056410167003946,15,2070.0,24.51158905029297,2703.89098,
121,1,-102.9858525,48.0136559,33.05988142470714,15,2088.0,24.533735275268555,2703.89098,
122,1,-102.9856112,48.0136559,33.06266480913765,15,2106.0,24.555858612060547,2703.89098,
123,1,-102.9853699,48.0136559,33.064759114439056,15,2124.0,24.57799530029297,2703.89098,
124,1,-102.9851286,48.0136559,33.066163434891166,15,2142.0,24.60016441345215,2703.89098,
125,1,-102.9848874,48.0136559,33.06687716410616,15,2160.0,24.622203826904297,2703.89098,
126,1,-102.9846461,48.0136559,33.06689998876425,15,2178.0,24.64429473876953,2703.89098,
127,1,-102.9844048,48.0136559,33.06689998876425,15,2196.0,24.666357040405273,2703.89098,
128,1,-102.9841636,48.0136559,33.06487318712658,15,2214.0,24.688358306884766,2703.89098,
129,1,-102.9839223,48.0136559,33.06282444034805,15,2232.0,24.710376739501953,2703.89098,
130,1,-102.983681,48.0136559,33.06008654876719,15,2250.0,24.73235511779785,2703.89098,
131,1,-102.9834398,48.0136559,33.056660694495726,15,2268.0,24.75434112548828,2703.89098,
132,1,-102.9831985,48.0136559,33.052548356952045,15,2286.0,24.776287078857422,2703.89098,
133,1,-102.9829572,48.0136559,33.04775131120018,15,2304.0,24.798221588134766,2703.89098,
134,1,-102.982716,48.0136559,33.04775131120018,15,2322.0,24.82007598876953,2703.89098,
135,1,-102.9824747,48.0136559,33.03611163983766,15,2340.0,24.842010498046875,2703.89098,
136,1,-102.9822334,48.0136559,33.02927400367676,15,2358.0,24.86383056640625,2703.89098,
137,1,-102.9819922,48.0136559,33.02927400367676,15,2376.0,24.885711669921875,2703.89098,
138,1,-102.9817509,48.0136559,33.013577707902314,15,2394.0,24.907535552978516,2703.89098,
139,1,-102.9815096,48.0136559,33.00472570941374,15,2412.0,24.929336547851562,2703.89098,
140,1,-102.9812684,48.0136559,33.00472570941374,15,2430.0,24.951114654541016,2703.89098,
141,1,-102.9810271,48.0136559,32.98503267403374,15,2448.0,24.97289276123047,2703.89098,
142,1,-102.9807858,48.0136559,32.974199885596924,15,2466.0,24.994606018066406,2703.89098,
143,1,-102.9805445,48.0136559,32.962715503315835,15,2484.0,25.016345977783203,2703.89098,
144,1,-102.9803033,48.0136559,32.962715503315835,15,2502.0,25.03801727294922,2703.89098,
145,1,-102.980062,48.0136559,32.9378111891255,15,2520.0,25.05968475341797,2703.89098,
146,1,-102.9798207,48.0136559,32.9378111891255,15,2538.0,25.08133316040039,2703.89098,
147,1,-102.9795795,48.0136559,32.91036054067502,15,2556.0,25.102970123291016,2703.89098,
148,1,-102.9793382,48.0136559,32.89569408405267,15,2574.0,25.124576568603516,2703.89098,
149,1,-102.9790969,48.0136559,32.88040796286498,15,2592.0,25.146142959594727,2703.89098,
150,1,-102.9788557,48.0136559,32.88040796286498,15,2610.0,25.16767120361328,2703.89098,
151,1,-102.9786144,48.0136559,32.84800122733446,15,2628.0,25.189208984375,2703.89098,
152,1,-102.9783731,48.0136559,32.83089334505086,15,2646.0,25.210708618164062,2703.89098,
153,1,-102.9781319,48.0136559,32.813191240250376,15,2664.0,25.232189178466797,2703.89098,
154,1,-102.9778906,48.0136559,32.79490172576828,15,2682.0,25.25364112854004,2703.89098,
155,1,-102.9776493,48.0136559,32.77603177683429,15,2700.0,25.275028228759766,2703.89098,
156,1,-102.9774081,48.0136559,32.75658852201141,15,2718.0,25.296436309814453,2703.89098,
157,1,-102.9771668,48.0136559,32.75658852201141,15,2736.0,25.317834854125977,2703.89098,
158,1,-102.9769255,48.0136559,32.71601134520952,15,2754.0,25.339170455932617,2703.89098,
159,1,-102.9766842,48.0136559,32.69489238330466,15,2772.0,25.360485076904297,2703.89098,
160,1,-102.976443,48.0136559,32.69489238330466,15,2790.0,25.381729125976562,2703.89098,
161,1,-102.9762017,48.0136559,32.65103205856671,15,2808.0,25.40302085876465,2703.89098,
162,1,-102.9759604,48.0136559,32.628306369896684,15,2826.0,25.42427635192871,2703.89098,
163,1,-102.9757192,48.0136559,32.60506094800223,15,2844.0,25.445480346679688,2703.89098,
164,1,-102.9754779,48.0136559,32.5813038681833,15,2862.0,25.466636657714844,2703.89098,
165,1,-102.9752366,48.0136559,32.55704329152918,15,2880.0,25.487815856933594,2703.89098,
166,1,-102.9749954,48.0136559,32.53228745194226,15,2898.0,25.508930206298828,2703.89098,
167,1,-102.9747541,48.0136559,32.50704464971286,15,2916.0,25.53002166748047,2703.89098,
168,1,-102.9745128,48.0136559,32.50704464971286,15,2934.0,25.55108642578125,2703.89098,
169,1,-102.9742716,48.0136559,32.45513162810874,15,2952.0,25.5721378326416,2703.89098,
170,1,-102.9740303,48.0136559,32.428478269983636,15,2970.0,25.59313201904297,2703.89098,
171,1,-102.973789,48.0136559,32.428478269983636,15,2988.0,25.614097595214844,2703.89098,
172,1,-102.9735478,48.0136559,32.37382028096232,15,3006.0,25.635025024414062,2703.89098,
173,1,-102.9733065,48.0136559,32.34583270507628,15,3024.0,25.655921936035156,2703.89098,
174,1,-102.9730652,48.0136559,32.31741746864419,15,3042.0,25.67682456970215,2703.89098,
175,1,-102.972824,48.0136559,32.288583132452416,15,3060.0,25.69769287109375,2703.89098,
176,1,-102.9725827,48.0136559,32.259338258900485,15,3078.0,25.718544006347656,2703.89098,
177,1,-102.9723414,48.0136559,32.259338258900485,15,3096.0,25.739341735839844,2703.89098,
178,1,-102.9721001,48.0136559,32.199651115080236,15,3114.0,25.76006317138672,2703.89098,
179,1,-102.9718589,48.0136559,32.199651115080236,15,3132.0,25.780792236328125,2703.89098,
180,1,-102.9716176,48.0136559,32.13842431564467,15,3150.0,25.801481246948242,2703.89098,
181,1,-102.9713763,48.0136559,32.10725479234468,15,3168.0,25.822126388549805,2703.89098,
182,1,-102.9711351,48.0136559,32.10725479234468,15,3186.0,25.8427677154541,2703.89098,
183,1,-102.9708938,48.0136559,32.04384572226347,15,3204.0,25.86335563659668,2703.89098,
184,1,-102.9706525,48.0136559,32.04384572226347,15,3222.0,25.883901596069336,2703.89098,
185,1,-102.9704113,48.0136559,31.97906577747534,15,3240.0,25.904422760009766,2703.89098,
186,1,-102.97017,48.0136559,31.97906577747534,15,3258.0,25.924869537353516,2703.89098,
187,1,-102.9699287,48.0136559,31.912981267986584,15,3276.0,25.945348739624023,2703.89098,
188,1,-102.9696875,48.0136559,31.87947027915232,15,3294.0,25.98081398010254,2703.89098,
189,1,-102.9694462,48.0136559,31.845657598890607,15,3312.0,26.035329818725586,2703.89098,
190,1,-102.9692049,48.0136559,31.845657598890607,15,3330.0,26.089731216430664,2703.89098,
191,1,-102.9689637,48.0136559,31.777159150762166,15,3348.0,26.144145965576172,2703.89098,
192,1,-102.9687224,48.0136559,31.74248919390657,15,3366.0,26.198333740234375,2703.89098,
193,1,-102.9684811,48.0136559,31.707549161373368,15,3384.0,26.25248146057129,2703.89098,
194,1,-102.9682398,48.0136559,31.67234675915568,15,3402.0,26.3065185546875,2703.89098,
195,1,-102.9679986,48.0136559,31.67234675915568,15,3420.0,26.360403060913086,2703.89098,
196,1,-102.9677573,48.0136559,31.601185282492267,15,3438.0,26.41423225402832,2703.89098,
197,1,-102.967516,48.0136559,31.601185282492267,15,3456.0,26.467924118041992,2703.89098,
198,1,-102.9672748,48.0136559,31.529064729740135,15,3474.0,26.521564483642578,2703.89098,
199,1,-102.9670335,48.0136559,31.49266315128213,15,3492.0,26.575008392333984,2703.89098,
200,1,-102.9667922,48.0136559,31.49266315128213,15,3510.0,26.62843132019043,2703.89098,
201,1,-102.966551,48.0136559,31.41921326362597,15,3528.0,26.681697845458984,2703.89098,
202,1,-102.9663097,48.0136559,31.41921326362597,15,3546.0,26.734813690185547,2703.89098,
203,1,-102.9660684,48.0136559,31.34494779815391,15,3564.0,26.787864685058594,2703.89098,
204,1,-102.9658272,48.0136559,31.30752638089836,15,3582.0,26.8408260345459,2703.89098,
205,1,-102.9655859,48.0136559,31.30752638089836,15,3600.0,26.893619537353516,2703.89098,
206,1,-102.9653446,48.0136559,31.232139595200206,15,3618.0,26.946367263793945,2703.89098,
207,1,-102.9651034,48.0136559,31.232139595200206,15,3636.0,26.99886131286621,2703.89098,
208,1,-102.9648621,48.0136559,31.156070945453468,15,3654.0,27.05133819580078,2703.89098,
209,1,-102.9646208,48.0136559,31.156070945453468,15,3672.0,27.103723526000977,2703.89098,
210,1,-102.9643796,48.0136559,31.079371064935586,15,3690.0,27.155866622924805,2703.89098,
211,1,-102.9641383,48.0136559,31.040799784132098,15,3708.0,27.20794105529785,2703.89098,
212,1,-102.963897,48.0136559,31.002088933791363,15,3726.0,27.25999641418457,2703.89098,
213,1,-102.9636557,48.0136559,30.963244375161622,15,3744.0,27.311786651611328,2703.89098,
214,1,-102.9634145,48.0136559,30.924271870044386,15,3762.0,27.363487243652344,2703.89098,
215,1,-102.9631732,48.0136559,30.88517706960445,15,3780.0,27.41504669189453,2703.89098,
216,1,-102.9629319,48.0136559,30.84596553115525,15,3798.0,27.466537475585938,2703.89098,
217,1,-102.9626907,48.0136559,30.84596553115525,15,3816.0,27.517791748046875,2703.89098,
218,1,-102.9624494,48.0136559,30.767213925487855,15,3834.0,27.568971633911133,2703.89098,
219,1,-102.9622081,48.0136559,30.72768444793992,15,3852.0,27.619977951049805,2703.89098,
220,1,-102.9619669,48.0136559,30.688059410482275,15,3870.0,27.670909881591797,2703.89098,
221,1,-102.9617256,48.0136559,30.688059410482275,15,3888.0,27.72164535522461,2703.89098,
222,1,-102.9614843,48.0136559,30.608542722400163,15,3906.0,27.77233123779297,2703.89098,
223,1,-102.9612431,48.0136559,30.56866085014219,15,3924.0,27.822711944580078,2703.89098,
224,1,-102.9610018,48.0136559,30.56866085014219,15,3942.0,27.873079299926758,2703.89098,
225,1,-102.9607605,48.0136559,30.48867376424525,15,3960.0,27.923263549804688,2703.89098,
226,1,-102.9605193,48.0136559,30.448577740457758,15,3978.0,27.97330093383789,2703.89098,
227,1,-102.960278,48.0136559,30.448577740457758,15,3996.0,28.023252487182617,2703.89098,
228,1,-102.9600367,48.0136559,30.368202984086942,15,4014.0,28.072914123535156,2703.89098,
229,1,-102.9597954,48.0136559,30.32793286779336,15,4032.0,28.1225643157959,2703.89098,
230,1,-102.9595542,48.0136559,30.28761317812769,15,4050.0,28.17194366455078,2703.89098,
231,1,-102.9593129,48.0136559,30.247247995943177,15,4068.0,28.221277236938477,2703.89098,
232,1,-102.9590716,48.0136559,30.206841297710582,15,4086.0,28.2703857421875,2703.89098,
233,1,-102.9588304,48.0136559,30.16639698089593,15,4104.0,28.319381713867188,2703.89098,
234,1,-102.9585891,48.0136559,30.125918857144583,15,4122.0,28.36811065673828,2703.89098,
235,1,-102.9583478,48.0136559,30.085410636669963,15,4140.0,28.416749954223633,2703.89098,
236,1,-102.9581066,48.0136559,30.085410636669963,15,4158.0,28.465227127075195,2703.89098,
237,1,-102.9578653,48.0136559,30.0043183528184,15,4176.0,28.513540267944336,2703.89098,
238,1,-102.957624,48.0136559,29.96374130065678,15,4194.0,28.561649322509766,2703.89098,
239,1,-102.9573828,48.0136559,29.92314817368718,15,4212.0,28.609642028808594,2703.89098,
240,1,-102.9571415,48.0136559,29.882542276407573,15,4230.0,28.657421112060547,2703.89098,
241,1,-102.9569002,48.0136559,29.84192681846302,15,4248.0,28.70501136779785,2703.89098,
242,1,-102.956659,48.0136559,29.84192681846302,15,4266.0,28.752458572387695,2703.89098,
243,1,-102.9564177,48.0136559,29.760679711844293,15,4284.0,28.799705505371094,2703.89098,
244,1,-102.9561764,48.0136559,29.760679711844293,15,4302.0,28.8468074798584,2703.89098,
245,1,-102.9559352,48.0136559,29.679431045455203,15,4320.0,28.89366340637207,2703.89098,
246,1,-102.9556939,48.0136559,29.638813355139764,15,4338.0,28.94041633605957,2703.89098,
247,1,-102.9554526,48.0136559,29.638813355139764,15,4356.0,28.98692512512207,2703.89098,
248,1,-102.9552113,48.0136559,29.5576050898436,15,4374.0,29.033252716064453,2703.89098,
249,1,-102.9549701,48.0136559,29.5576050898436,15,4392.0,29.079374313354492,2703.89098,
250,1,-102.9547288,48.0136559,29.476450571708753,15,4410.0,29.12533187866211,2703.89098,
251,1,-102.9544875,48.0136559,29.435899809492728,15,4428.0,29.17105484008789,2703.89098,
252,1,-102.9542463,48.0136559,29.435899809492728,15,4446.0,29.216550827026367,2703.89098,
253,1,-102.954005,48.0136559,29.3548633807003,15,4464.0,29.261903762817383,2703.89098,
254,1,-102.9537637,48.0136559,29.3143823596454,15,4482.0,29.30706024169922,2703.89098,
255,1,-102.9535225,48.0136559,29.273929123988914,15,4500.0,29.352035522460938,2703.89098,
256,1,-102.9532812,48.0136559,29.730130026373402,15,4518.0,28.74072265625,2991.945195,
257,1,-102.9530399,48.0136559,29.770755674818155,15,4536.0,28.693260192871094,2991.945195,
258,1,-102.9527987,48.0136559,29.770755674818155,15,4554.0,28.645597457885742,2991.945195,
259,1,-102.9525574,48.0136559,29.852000654638378,15,4572.0,28.597766876220703,2991.945195,
260,1,-102.9523161,48.0136559,29.89261389549963,15,4590.0,28.549715042114258,2991.945195,
261,1,-102.9520749,48.0136559,29.93321678488917,15,4608.0,28.501590728759766,2991.945195,
262,1,-102.9518336,48.0136559,29.93321678488917,15,4626.0,28.4532470703125,2991.945195,
263,1,-102.9515923,48.0136559,30.014378488594794,15,4644.0,28.40472412109375,2991.945195,
264,1,-102.951351,48.0136559,30.014378488594794,15,4662.0,28.35602569580078,2991.945195,
265,1,-102.9511098,48.0136559,30.09545887539717,15,4680.0,28.30722999572754,2991.945195,
266,1,-102.9508685,48.0136559,30.135959819075563,15,4698.0,28.25825309753418,2991.945195,
267,1,-102.9506272,48.0136559,30.135959819075563,15,4716.0,28.209043502807617,2991.945195,
268,1,-102.950386,48.0136559,30.216864933113897,15,4734.0,28.15972137451172,2991.945195,
269,1,-102.9501447,48.0136559,30.257261535341723,15,4752.0,28.110240936279297,2991.945195,
270,1,-102.9499034,48.0136559,30.29761564791456,15,4770.0,28.060588836669922,2991.945195,
271,1,-102.9496622,48.0136559,30.29761564791456,15,4788.0,28.010828018188477,2991.945195,
272,1,-102.9494209,48.0136559,30.37818026336113,15,4806.0,27.96091651916504,2991.945195,
273,1,-102.9491796,48.0136559,30.37818026336113,15,4824.0,27.91086769104004,2991.945195,
274,1,-102.9489384,48.0136559,30.458525627201112,15,4842.0,27.86066246032715,2991.945195,
275,1,-102.9486971,48.0136559,30.458525627201112,15,4860.0,27.810245513916016,2991.945195,
276,1,-102.9484558,48.0136559,30.53861708991846,15,4878.0,27.759714126586914,2991.945195,
277,1,-102.9482146,48.0136559,30.57855635890933,15,4896.0,27.709075927734375,2991.945195,
278,1,-102.9479733,48.0136559,30.61841846283938,15,4914.0,27.65825843811035,2991.945195,
279,1,-102.947732,48.0136559,30.658198632072615,15,4932.0,27.607322692871094,2991.945195,
280,1,-102.9474908,48.0136559,30.658198632072615,15,4950.0,27.55632209777832,2991.945195,
281,1,-102.9472495,48.0136559,30.737493622627802,15,4968.0,27.50509262084961,2991.945195,
282,1,-102.9470082,48.0136559,30.776998406888545,15,4986.0,27.453739166259766,2991.945195,
283,1,-102.9467669,48.0136559,30.816401194531267,15,5004.0,27.402233123779297,2991.945195,
284,1,-102.9465257,48.0136559,30.816401194531267,15,5022.0,27.35067367553711,2991.945195,
285,1,-102.9462844,48.0136559,30.894879605651873,15,5040.0,27.29893684387207,2991.945195,
286,1,-102.9460431,48.0136559,30.933944382828397,15,5058.0,27.247060775756836,2991.945195,
287,1,-102.9458019,48.0136559,30.972885472227865,15,5076.0,27.195106506347656,2991.945195,
288,1,-102.9455606,48.0136559,31.011697191321424,15,5094.0,27.142959594726562,2991.945195,
289,1,-102.9453193,48.0136559,31.050373755850025,15,5112.0,27.090717315673828,2991.945195,
290,1,-102.9450781,48.0136559,31.088909277076983,15,5130.0,27.038368225097656,2991.945195,
291,1,-102.9448368,48.0136559,31.088909277076983,15,5148.0,26.98588752746582,2991.945195,
292,1,-102.9445955,48.0136559,31.1655331132635,15,5166.0,26.933250427246094,2991.945195,
293,1,-102.9443543,48.0136559,31.20360913461187,15,5184.0,26.880542755126953,2991.945195,
294,1,-102.944113,48.0136559,31.20360913461187,15,5202.0,26.82770347595215,2991.945195,
295,1,-102.9438717,48.0136559,31.279257861206133,15,5220.0,26.77474021911621,2991.945195,
296,1,-102.9436305,48.0136559,31.316817652548387,15,5238.0,26.721668243408203,2991.945195,
297,1,-102.9433892,48.0136559,31.354192280698243,15,5256.0,26.66846466064453,2991.945195,
298,1,-102.9431479,48.0136559,31.39137503483343,15,5274.0,26.615182876586914,2991.945195,
