Timestamp,ID,Lng,Lat,SINR,CQI,Route Distance,Predict SINR,NS3 Distance to Attached BS,Repast Distance to Attached BS
53,1,-103.0022587,48.013656,31.49025048705445,15,864.0,20.683259613429115,2703.89098,2467.6748046875
54,1,-103.0020174,48.013656,31.562858248549745,15,882.0,20.722394046679753,2703.89098,2458.388427734375
55,1,-103.0017762,48.013656,31.59881791177902,15,900.0,20.76125340280386,2703.89098,2449.201904296875
56,1,-103.0015349,48.013656,31.63453831981595,15,918.0,20.799859990068867,2703.89098,2440.109130859375
57,1,-103.0012936,48.013656,31.63453831981595,15,936.0,20.83819063033961,2703.89098,2431.11474609375
58,1,-103.0010524,48.013656,31.705231485809055,15,954.0,20.876221846421586,2703.89098,2422.223388671875
59,1,-103.0008111,48.013656,31.705231485809055,15,972.0,20.91397501542356,2703.89098,2413.42919921875
60,1,-103.0005698,48.013656,31.774877127895245,15,990.0,20.951426562574298,2703.89098,2404.73681640625
61,1,-103.0003286,48.013656,31.809287818324844,15,1008.0,20.988553678828524,2703.89098,2396.150634765625
62,1,-103.0000873,48.013656,31.843413298540778,15,1026.0,21.025376797021707,2703.89098,2387.6650390625
63,1,-102.999846,48.013656,31.843413298540778,15,1044.0,21.061873027423403,2703.89098,2379.284423828125
64,1,-102.9996048,48.013656,31.910776793847386,15,1062.0,21.098018143271602,2703.89098,2371.013427734375
65,1,-102.9993635,48.013656,31.943998725806374,15,1080.0,21.13383375608568,2703.89098,2362.84619140625
66,1,-102.9991222,48.013656,31.943998725806374,15,1098.0,21.169294485746818,2703.89098,2354.78759765625
67,1,-102.998881,48.013656,32.00948224685121,15,1116.0,21.204377903967114,2703.89098,2346.841796875
68,1,-102.9986397,48.013656,32.00948224685121,15,1134.0,21.239104680874263,2703.89098,2339.003173828125
69,1,-102.9983984,48.013656,32.07363034106035,15,1152.0,21.273449088276735,2703.89098,2331.276611328125
70,1,-102.9981572,48.013656,32.10518279309654,15,1170.0,21.30738948495788,2703.89098,2323.666015625
71,1,-102.9979159,48.013656,32.13637632555519,15,1188.0,21.340945593523273,2703.89098,2316.166015625
72,1,-102.9976746,48.013656,32.16720249319441,15,1206.0,21.37409136464906,2703.89098,2308.781494140625
73,1,-102.9974333,48.013656,32.197652821379705,15,1224.0,21.406820306754597,2703.89098,2301.512939453125
74,1,-102.9971921,48.013656,32.22771880467955,15,1242.0,21.43910825050328,2703.89098,2294.36474609375
75,1,-102.9969508,48.013656,32.22771880467955,15,1260.0,21.470972904991996,2703.89098,2287.33203125
76,1,-102.9967095,48.013656,32.28666361136809,15,1278.0,21.5023911611364,2703.89098,2280.4189453125
77,1,-102.9964683,48.013656,32.28666361136809,15,1296.0,21.5333419393978,2703.89098,2273.629150390625
78,1,-102.996227,48.013656,32.343968520908696,15,1314.0,21.563840883865865,2703.89098,2266.958251953125
79,1,-102.9959857,48.013656,32.3719846147226,15,1332.0,21.593865792387575,2703.89098,2260.41015625
80,1,-102.9957445,48.013656,32.39956506479567,15,1350.0,21.623395417084893,2703.89098,2253.988525390625
81,1,-102.9955032,48.013656,32.42670133066371,15,1368.0,21.652445566323465,2703.89098,2247.68896484375
82,1,-102.9952619,48.013656,32.42670133066371,15,1386.0,21.68099274997833,2703.89098,2241.515625
83,1,-102.9950207,48.013656,32.47960727338472,15,1404.0,21.709017847655517,2703.89098,2235.4716796875
84,1,-102.9947794,48.013656,32.47960727338472,15,1422.0,21.73653459370736,2703.89098,2229.55322265625
85,1,-102.9945381,48.013656,32.530634691786815,15,1440.0,21.763521641726115,2703.89098,2223.763916015625
86,1,-102.9942969,48.013656,32.55542295979411,15,1458.0,21.789958666478512,2703.89098,2218.107177734375
87,1,-102.9940556,48.013656,32.5797165088726,15,1476.0,21.81586074735911,2703.89098,2212.578857421875
88,1,-102.9938143,48.013656,32.5797165088726,15,1494.0,21.841206481051373,2703.89098,2207.1826171875
89,1,-102.993573,48.013656,32.62678658311947,15,1512.0,21.86598587116221,2703.89098,2201.919677734375
90,1,-102.9933318,48.013656,32.62678658311947,15,1530.0,21.89018316999058,2703.89098,2196.79248046875
91,1,-102.9930905,48.013656,32.671779932317946,15,1548.0,21.91380687832627,2703.89098,2191.79833984375
92,1,-102.9928492,48.013656,32.693477914894764,15,1566.0,21.936840197545948,2703.89098,2186.93994140625
93,1,-102.992608,48.013656,32.71463301379701,15,1584.0,21.959265135536597,2703.89098,2182.22021484375
94,1,-102.9923667,48.013656,32.73523755091496,15,1602.0,21.981091595686436,2703.89098,2177.63623046875
95,1,-102.9921254,48.013656,32.73523755091496,15,1620.0,22.002302867122282,2703.89098,2173.190673828125
96,1,-102.9918842,48.013656,32.77476484630574,15,1638.0,22.02288105741333,2703.89098,2168.886474609375
97,1,-102.9916429,48.013656,32.77476484630574,15,1656.0,22.04283752719131,2703.89098,2164.720458984375
98,1,-102.9914016,48.013656,32.81200097043965,15,1674.0,22.06215453239649,2703.89098,2160.695556640625
99,1,-102.9911604,48.0136559,32.829742094425136,15,1692.0,22.08076615502422,2703.89098,2156.82470703125
100,1,-102.9909191,48.0136559,32.84688944293593,15,1710.0,22.098782694912572,2703.89098,2153.084228515625
101,1,-102.9906778,48.0136559,32.8634363665719,15,1728.0,22.116139686425797,2703.89098,2149.48681640625
102,1,-102.9904366,48.0136559,32.87937639253113,15,1746.0,22.132820774901447,2703.89098,2146.03515625
103,1,-102.9901953,48.0136559,32.89470324009278,15,1764.0,22.148835659787906,2703.89098,2142.7265625
104,1,-102.989954,48.0136559,32.89470324009278,15,1782.0,22.16417055256808,2703.89098,2139.563232421875
105,1,-102.9897128,48.0136559,32.923493247544094,15,1800.0,22.178811724623486,2703.89098,2136.54736328125
106,1,-102.9894715,48.0136559,32.936944843103845,15,1818.0,22.19276570633089,2703.89098,2133.677001953125
107,1,-102.9892302,48.0136559,32.94976015409708,15,1836.0,22.20602137114672,2703.89098,2130.953857421875
108,1,-102.9889889,48.0136559,32.96193394246514,15,1854.0,22.218573635702015,2703.89098,2128.37841796875
109,1,-102.9887477,48.0136559,32.97346120798758,15,1872.0,22.23041158130117,2703.89098,2125.952392578125
110,1,-102.9885064,48.0136559,32.98433718725755,15,1890.0,22.241541097187238,2703.89098,2123.674072265625
111,1,-102.9882651,48.0136559,32.98433718725755,15,1908.0,22.251951526930995,2703.89098,2121.545166015625
112,1,-102.9880239,48.0136559,33.0041174541783,15,1926.0,22.26163471535044,2703.89098,2119.56689453125
113,1,-102.9877826,48.0136559,33.01301346229425,15,1944.0,22.270594598904992,2703.89098,2117.738037109375
114,1,-102.9875413,48.0136559,33.01301346229425,15,1962.0,22.278823307679247,2703.89098,2116.059814453125
115,1,-102.9873001,48.0136559,33.02879847251234,15,1980.0,22.28631430185142,2703.89098,2114.533203125
116,1,-102.9870588,48.0136559,33.02879847251234,15,1998.0,22.293070775400608,2703.89098,2113.1572265625
117,1,-102.9868175,48.0136559,33.04188561656833,15,2016.0,22.299087690057505,2703.89098,2111.9326171875
118,1,-102.9865763,48.0136559,33.04188561656833,15,2034.0,22.304357754083853,2703.89098,2110.860595703125
119,1,-102.986335,48.0136559,33.052252537340685,15,2052.0,22.30888583282173,2703.89098,2109.93994140625
120,1,-102.9860937,48.0136559,33.052252537340685,15,2070.0,22.312666147890425,2703.89098,2109.171630859375
121,1,-102.9858525,48.0136559,33.05988142470714,15,2088.0,22.315695477726294,2703.89098,2108.55615234375
122,1,-102.9856112,48.0136559,33.06266480913765,15,2106.0,22.31797677050743,2703.89098,2108.0927734375
123,1,-102.9853699,48.0136559,33.06266480913765,15,2124.0,22.319505925990867,2703.89098,2107.7822265625
124,1,-102.9851286,48.0136559,33.066163434891166,15,2142.0,22.320283814006288,2703.89098,2107.624267578125
125,1,-102.9848874,48.0136559,33.06687716410616,15,2160.0,22.3203078609326,2703.89098,2107.619384765625
126,1,-102.9846461,48.0136559,33.06689998876425,15,2178.0,22.319580466057218,2703.89098,2107.76708984375
127,1,-102.9844048,48.0136559,33.06689998876425,15,2196.0,22.318101787342343,2703.89098,2108.0673828125
128,1,-102.9841636,48.0136559,33.06487318712658,15,2214.0,22.315870943986468,2703.89098,2108.5205078125
129,1,-102.9839223,48.0136559,33.06487318712658,15,2232.0,22.312890823873076,2703.89098,2109.1259765625
130,1,-102.983681,48.0136559,33.06008654876719,15,2250.0,22.3091596702116,2703.89098,2109.88427734375
131,1,-102.9834398,48.0136559,33.06008654876719,15,2268.0,22.304683095092386,2703.89098,2110.79443359375
132,1,-102.9831985,48.0136559,33.052548356952045,15,2286.0,22.299459663284452,2703.89098,2111.85693359375
133,1,-102.9829572,48.0136559,33.04775131120018,15,2304.0,22.293492901249962,2703.89098,2113.0712890625
134,1,-102.982716,48.0136559,33.04227162290332,15,2322.0,22.286788885608033,2703.89098,2114.4365234375
135,1,-102.9824747,48.0136559,33.04227162290332,15,2340.0,22.27934305819325,2703.89098,2115.953857421875
136,1,-102.9822334,48.0136559,33.02927400367676,15,2358.0,22.271163000814155,2703.89098,2117.6220703125
137,1,-102.9819922,48.0136559,33.02176162810157,15,2376.0,22.262255234910626,2703.89098,2119.440185546875
138,1,-102.9817509,48.0136559,33.013577707902314,15,2394.0,22.25261566544775,2703.89098,2121.409423828125
139,1,-102.9815096,48.0136559,33.00472570941374,15,2412.0,22.242253496733653,2703.89098,2123.5283203125
140,1,-102.9812684,48.0136559,33.00472570941374,15,2430.0,22.231176860250585,2703.89098,2125.795654296875
141,1,-102.9810271,48.0136559,32.98503267403374,15,2448.0,22.219380907907876,2703.89098,2128.212890625
142,1,-102.9807858,48.0136559,32.974199885596924,15,2466.0,22.206876428009323,2703.89098,2130.7783203125
143,1,-102.9805445,48.0136559,32.962715503315835,15,2484.0,22.19366599467638,2703.89098,2133.491943359375
144,1,-102.9803033,48.0136559,32.950584276191094,15,2502.0,22.17976418125626,2703.89098,2136.351318359375
145,1,-102.980062,48.0136559,32.950584276191094,15,2520.0,22.165163124344033,2703.89098,2139.358642578125
146,1,-102.9798207,48.0136559,32.924401463902974,15,2538.0,22.14987407669564,2703.89098,2142.51220703125
147,1,-102.9795795,48.0136559,32.91036054067502,15,2556.0,22.133910733333053,2703.89098,2145.809814453125
148,1,-102.9793382,48.0136559,32.91036054067502,15,2574.0,22.117266803296687,2703.89098,2149.25341796875
149,1,-102.9790969,48.0136559,32.88040796286498,15,2592.0,22.099953834943435,2703.89098,2152.84130859375
150,1,-102.9788557,48.0136559,32.86450825453944,15,2610.0,22.081988141271026,2703.89098,2156.57080078125
151,1,-102.9786144,48.0136559,32.86450825453944,15,2628.0,22.06336142689834,2703.89098,2160.4443359375
152,1,-102.9783731,48.0136559,32.83089334505086,15,2646.0,22.04408666684263,2703.89098,2164.4599609375
153,1,-102.9781319,48.0136559,32.813191240250376,15,2664.0,22.02418154980218,2703.89098,2168.61474609375
154,1,-102.9778906,48.0136559,32.813191240250376,15,2682.0,22.003635770126365,2703.89098,2172.91162109375
155,1,-102.9776493,48.0136559,32.77603177683429,15,2700.0,21.982466003392076,2703.89098,2177.347900390625
156,1,-102.9774081,48.0136559,32.75658852201141,15,2718.0,21.96068891900451,2703.89098,2181.9208984375
157,1,-102.9771668,48.0136559,32.75658852201141,15,2736.0,21.938295675046206,2703.89098,2186.63330078125
158,1,-102.9769255,48.0136559,32.71601134520952,15,2754.0,21.915301913712042,2703.89098,2191.482666015625
159,1,-102.9766842,48.0136559,32.69489238330466,15,2772.0,21.891716339897002,2703.89098,2196.468017578125
160,1,-102.976443,48.0136559,32.69489238330466,15,2790.0,21.867559209846135,2703.89098,2201.5859375
161,1,-102.9762017,48.0136559,32.65103205856671,15,2808.0,21.842816257938736,2703.89098,2206.84033203125
162,1,-102.9759604,48.0136559,32.628306369896684,15,2826.0,21.817508981028666,2703.89098,2212.2275390625
163,1,-102.9757192,48.0136559,32.60506094800223,15,2844.0,21.79165535329686,2703.89098,2217.74462890625
164,1,-102.9754779,48.0136559,32.5813038681833,15,2862.0,21.765242505663494,2703.89098,2223.395263671875
165,1,-102.9752366,48.0136559,32.5813038681833,15,2880.0,21.73829077620134,2703.89098,2229.176025390625
166,1,-102.9749954,48.0136559,32.53228745194226,15,2898.0,21.710821533949243,2703.89098,2235.083251953125
167,1,-102.9747541,48.0136559,32.50704464971286,15,2916.0,21.6828187098114,2703.89098,2241.121337890625
168,1,-102.9745128,48.0136559,32.50704464971286,15,2934.0,21.65430597739443,2703.89098,2247.2861328125
169,1,-102.9742716,48.0136559,32.45513162810874,15,2952.0,21.625301229430605,2703.89098,2253.57470703125
170,1,-102.9740303,48.0136559,32.428478269983636,15,2970.0,21.595793100771616,2703.89098,2259.990478515625
171,1,-102.973789,48.0136559,32.428478269983636,15,2988.0,21.565799520254657,2703.89098,2266.530517578125
172,1,-102.9735478,48.0136559,32.37382028096232,15,3006.0,21.535344993210245,2703.89098,2273.1904296875
173,1,-102.9733065,48.0136559,32.34583270507628,15,3024.0,21.504412702415678,2703.89098,2279.974853515625
174,1,-102.9730652,48.0136559,32.31741746864419,15,3042.0,21.473023795033086,2703.89098,2286.880126953125
175,1,-102.972824,48.0136559,32.288583132452416,15,3060.0,21.441201460537442,2703.89098,2293.902099609375
176,1,-102.9725827,48.0136559,32.259338258900485,15,3078.0,21.408929040445273,2703.89098,2301.04541015625
177,1,-102.9723414,48.0136559,32.2296914063756,15,3096.0,21.376229686717622,2703.89098,2308.305908203125
178,1,-102.9721001,48.0136559,32.2296914063756,15,3114.0,21.343111021156133,2703.89098,2315.682861328125
179,1,-102.9718589,48.0136559,32.16922591551861,15,3132.0,21.309595917222552,2703.89098,2323.172119140625
180,1,-102.9716176,48.0136559,32.13842431564467,15,3150.0,21.27566788686015,2703.89098,2330.7783203125
181,1,-102.9713763,48.0136559,32.13842431564467,15,3168.0,21.241348658365737,2703.89098,2338.49755859375
182,1,-102.9711351,48.0136559,32.07572579286133,15,3186.0,21.20666298664169,2703.89098,2346.3251953125
183,1,-102.9708938,48.0136559,32.04384572226347,15,3204.0,21.17158907908309,2703.89098,2354.26708984375
184,1,-102.9706525,48.0136559,32.01162294630886,15,3222.0,21.136152704107516,2703.89098,2362.318359375
185,1,-102.9704113,48.0136559,31.97906577747534,15,3240.0,21.10037613940382,2703.89098,2370.474853515625
186,1,-102.97017,48.0136559,31.94618248212159,15,3258.0,21.064238805231824,2703.89098,2378.7421875
187,1,-102.9699287,48.0136559,31.94618248212159,15,3276.0,21.02776505559048,2703.89098,2387.11572265625
188,1,-102.9696875,48.0136559,31.87947027915232,15,3294.0,20.99097790690091,2703.89098,2395.591064453125
189,1,-102.9694462,48.0136559,31.845657598890607,15,3312.0,20.95385794442801,2703.89098,2404.173583984375
190,1,-102.9692049,48.0136559,31.81155124081247,15,3330.0,20.916425995764982,2703.89098,2412.859375
191,1,-102.9689637,48.0136559,31.777159150762166,15,3348.0,20.87870787728083,2703.89098,2421.643310546875
192,1,-102.9687224,48.0136559,31.74248919390657,15,3366.0,20.840681121804707,2703.89098,2430.531494140625
193,1,-102.9684811,48.0136559,31.707549161373368,15,3384.0,20.802369347001914,2703.89098,2439.519287109375
194,1,-102.9682398,48.0136559,31.707549161373368,15,3402.0,20.76378138510124,2703.89098,2448.60546875
195,1,-102.9679986,48.0136559,31.636889619991297,15,3420.0,20.724939388423607,2703.89098,2457.78564453125
196,1,-102.9677573,48.0136559,31.601185282492267,15,3438.0,20.68582208168702,2703.89098,2467.065673828125
197,1,-102.967516,48.0136559,31.56524119923793,15,3456.0,20.646451531412666,2703.89098,2476.441162109375
198,1,-102.9672748,48.0136559,31.529064729740135,15,3474.0,20.60685359254613,2703.89098,2485.90673828125
199,1,-102.9670335,48.0136559,31.529064729740135,15,3492.0,20.56700299227576,2703.89098,2495.46923828125
200,1,-102.9667922,48.0136559,31.456043632805844,15,3510.0,20.526922427710232,2703.89098,2505.1240234375
201,1,-102.966551,48.0136559,31.41921326362597,15,3528.0,20.48663730977843,2703.89098,2514.86572265625
202,1,-102.9663097,48.0136559,31.41921326362597,15,3546.0,20.44612150176509,2703.89098,2524.701416015625
203,1,-102.9660684,48.0136559,31.34494779815391,15,3564.0,20.405400298347715,2703.89098,2534.625732421875
204,1,-102.9658272,48.0136559,31.34494779815391,15,3582.0,20.364495647072502,2703.89098,2544.634033203125
205,1,-102.9655859,48.0136559,31.269921449439686,15,3600.0,20.32338256168218,2703.89098,2554.733154296875
206,1,-102.9653446,48.0136559,31.232139595200206,15,3618.0,20.282084893058467,2703.89098,2564.91796875
207,1,-102.9651034,48.0136559,31.194187300662325,15,3636.0,20.240625161991588,2703.89098,2575.18359375
208,1,-102.9648621,48.0136559,31.156070945453468,15,3654.0,20.198978513480498,2703.89098,2585.536865234375
209,1,-102.9646208,48.0136559,31.117796809306455,15,3672.0,20.157166397447483,2703.89098,2595.97314453125
210,1,-102.9643796,48.0136559,31.117796809306455,15,3690.0,20.115213837031845,2703.89098,2606.48681640625
211,1,-102.9641383,48.0136559,31.040799784132098,15,3708.0,20.073093189128556,2703.89098,2617.08544921875
212,1,-102.963897,48.0136559,31.040799784132098,15,3726.0,20.03082742840418,2703.89098,2627.763916015625
213,1,-102.9636557,48.0136559,30.963244375161622,15,3744.0,19.988422854975923,2703.89098,2638.521240234375
214,1,-102.9634145,48.0136559,30.924271870044386,15,3762.0,19.945902906021175,2703.89098,2649.35205078125
215,1,-102.9631732,48.0136559,30.924271870044386,15,3780.0,19.903239217583078,2703.89098,2660.26416015625
216,1,-102.9629319,48.0136559,30.84596553115525,15,3798.0,19.860454189260608,2703.89098,2671.25244140625
217,1,-102.9626907,48.0136559,30.806642703409523,15,3816.0,19.817572708551793,2703.89098,2682.31103515625
218,1,-102.9624494,48.0136559,30.767213925487855,15,3834.0,19.77456470240766,2703.89098,2693.4482421875
219,1,-102.9622081,48.0136559,30.72768444793992,15,3852.0,19.7314530802267,2703.89098,2704.65869140625
220,1,-102.9619669,48.0136559,30.72768444793992,15,3870.0,19.68826132421829,2703.89098,2715.936767578125
221,1,-102.9617256,48.0136559,30.648343855945427,15,3888.0,19.644958651080557,2703.89098,2727.291015625
222,1,-102.9614843,48.0136559,30.608542722400163,15,3906.0,19.601568470837876,2703.89098,2738.7158203125
223,1,-102.9612431,48.0136559,30.608542722400163,15,3924.0,19.558114741588255,2703.89098,2750.205322265625
224,1,-102.9610018,48.0136559,30.528702985289286,15,3942.0,19.514565981027957,2703.89098,2761.768310546875
225,1,-102.9607605,48.0136559,30.528702985289286,15,3960.0,19.470944241237632,2703.89098,2773.3994140625
226,1,-102.9605193,48.0136559,30.448577740457758,15,3978.0,19.427273949053685,2703.89098,2785.092529296875
227,1,-102.960278,48.0136559,30.40841936532759,15,3996.0,19.38352295771277,2703.89098,2796.856689453125
228,1,-102.9600367,48.0136559,30.368202984086942,15,4014.0,19.339713805015307,2703.89098,2808.686279296875
229,1,-102.9597954,48.0136559,30.32793286779336,15,4032.0,19.295850693540203,2703.89098,2820.58056640625
230,1,-102.9595542,48.0136559,30.28761317812769,15,4050.0,19.251957447315945,2703.89098,2832.533447265625
231,1,-102.9593129,48.0136559,30.247247995943177,15,4068.0,19.20800048270705,2703.89098,2844.554443359375
232,1,-102.9590716,48.0136559,30.206841297710582,15,4086.0,19.164003564670438,2703.89098,2856.637451171875
233,1,-102.9588304,48.0136559,30.16639698089593,15,4104.0,19.11998918356123,2703.89098,2868.776611328125
234,1,-102.9585891,48.0136559,30.125918857144583,15,4122.0,19.07592316277136,2703.89098,2880.981689453125
235,1,-102.9583478,48.0136559,30.085410636669963,15,4140.0,19.03182971746243,2703.89098,2893.246337890625
236,1,-102.9581066,48.0136559,30.044875950565398,15,4158.0,18.98772917288342,2703.89098,2905.565185546875
237,1,-102.9578653,48.0136559,30.044875950565398,15,4176.0,18.943590277292472,2703.89098,2917.947265625
238,1,-102.957624,48.0136559,29.96374130065678,15,4194.0,18.89943419947936,2703.89098,2930.386962890625
239,1,-102.9573828,48.0136559,29.92314817368718,15,4212.0,18.85528261756984,2703.89098,2942.87841796875
240,1,-102.9571415,48.0136559,29.92314817368718,15,4230.0,18.811103685744584,2703.89098,2955.430908203125
241,1,-102.9569002,48.0136559,29.84192681846302,15,4248.0,18.76691732970211,2703.89098,2968.0390625
242,1,-102.956659,48.0136559,29.80130494391726,15,4266.0,18.722746543646494,2703.89098,2980.696533203125
243,1,-102.9564177,48.0136559,29.760679711844293,15,4284.0,18.678557216043927,2703.89098,2993.413330078125
244,1,-102.9561764,48.0136559,29.72005410836183,15,4302.0,18.63437060903003,2703.89098,3006.18359375
245,1,-102.9559352,48.0136559,29.679431045455203,15,4320.0,18.59020930763198,2703.89098,3019.0009765625
246,1,-102.9556939,48.0136559,29.638813355139764,15,4338.0,18.546038680871916,2703.89098,3031.875732421875
247,1,-102.9554526,48.0136559,29.598203807241,15,4356.0,18.501880448539268,2703.89098,3044.8017578125
248,1,-102.9552113,48.0136559,29.598203807241,15,4374.0,18.457736905068387,2703.89098,3057.778564453125
249,1,-102.9549701,48.0136559,29.51701982758256,15,4392.0,18.41363011334316,2703.89098,3070.7998046875
250,1,-102.9547288,48.0136559,29.476450571708753,15,4410.0,18.369525065062348,2703.89098,3083.8759765625
251,1,-102.9544875,48.0136559,29.435899809492728,15,4428.0,18.325442985418263,2703.89098,3097.0009765625
252,1,-102.9542463,48.0136559,29.435899809492728,15,4446.0,18.28140474306396,2703.89098,3110.168701171875
253,1,-102.954005,48.0136559,29.3548633807003,15,4464.0,18.2373764954625,2703.89098,3123.389404296875
254,1,-102.9537637,48.0136559,29.3143823596454,15,4482.0,18.193379100771622,2703.89098,3136.656982421875
255,1,-102.9535225,48.0136559,29.3143823596454,15,4500.0,18.149433066693334,2703.89098,3149.96533203125
256,1,-102.9532812,48.0136559,29.730130026373402,15,4518.0,18.7336973748141,2991.945195,2977.553466796875
257,1,-102.9530399,48.0136559,29.730130026373402,15,4536.0,18.777886681424675,2991.945195,2964.904052734375
258,1,-102.9527987,48.0136559,29.811380220009905,15,4554.0,18.82205290785403,2991.945195,2952.31494140625
259,1,-102.9525574,48.0136559,29.852000654638378,15,4572.0,18.866230294807522,2991.945195,2939.776123046875
260,1,-102.9523161,48.0136559,29.89261389549963,15,4590.0,18.910396538353424,2991.945195,2927.293701171875
