Timestamp,ID,Lng,Lat,SINR,CQI,Route Distance
1,4,-103.0181742,48.0103441,0.0,0,18.0
1,3,-103.0162331,48.0114655,0.0,0,18.0
1,9,-103.0083623,48.0172174,0.0,0,18.0
1,5,-103.0180103,48.0130263,0.0,0,18.0
1,6,-103.0071745,48.0122074,0.0,0,18.0
1,8,-103.0195084,48.016406,0.0,0,18.0
1,1,-103.0109444,48.0154367,0.0,0,18.0
1,7,-103.0069657,48.0142629,0.0,0,18.0
1,10,-103.0100873,48.0172502,0.0,0,18.0
2,10,-103.0100873,48.0170883,19.11610967302576,14,36.0
2,4,-103.0181742,48.010506,16.991719216956966,13,36.0
2,7,-103.0069657,48.0144248,18.803386888527292,13,36.0
2,9,-103.0083623,48.0170555,19.46430569398408,14,36.0
2,1,-103.0109444,48.0152748,9.850577736165528,8,36.0
2,8,-103.0195084,48.0165679,17.06310865168986,13,36.0
2,3,-103.0162331,48.0116274,16.560398319799802,12,36.0
2,6,-103.0071745,48.0123693,18.128833759258892,13,36.0
2,5,-103.0180103,48.0131882,16.62852308777849,12,36.0
3,6,-103.0071745,48.0125311,18.178499606233995,13,54.0
3,1,-103.0109444,48.0151129,18.396171187543253,11,54.0
3,7,-103.0069657,48.0145867,18.85480922914581,13,54.0
3,3,-103.0162331,48.0117893,17.044194214991208,13,54.0
3,10,-103.0100873,48.0169265,19.070168390185984,14,54.0
3,4,-103.0181742,48.0106678,16.957713925977153,13,54.0
3,9,-103.0083623,48.0168936,19.414805340170872,14,54.0
3,5,-103.0180103,48.0133501,16.663291524477806,12,54.0
4,6,-103.0071745,48.012693,18.178499606233995,13,72.0
4,2,-103.0192935,48.017618,22.399062563060795,15,18.0
4,5,-103.0180103,48.013512,16.663291524477806,12,72.0
4,7,-103.0069657,48.0147486,18.85480922914581,13,72.0
4,9,-103.0083623,48.0167317,19.414805340170872,14,72.0
4,10,-103.0100873,48.0167646,19.070168390185984,14,72.0
4,1,-103.0109444,48.014951,18.396171187543253,11,72.0
4,4,-103.0181742,48.0108297,16.957713925977153,13,72.0
5,9,-103.0083623,48.0165698,19.315803305685083,14,90.0
5,3,-103.0162331,48.0119512,17.007346011325318,13,72.0
5,6,-103.0071745,48.0128549,18.278189292072863,13,90.0
5,1,-103.0109444,48.0147892,18.307023658244713,13,90.0
